time,o,h,l,c,volume
2025-12-29 02:00:00+00:00,0.5829,0.58336,0.58253,0.58314,2383
2025-12-29 03:00:00+00:00,0.58313,0.5833,0.5828,0.583,1558
2025-12-29 04:00:00+00:00,0.583,0.58318,0.5825,0.58252,1331
2025-12-29 05:00:00+00:00,0.58252,0.58254,0.58195,0.58196,1965
2025-12-29 06:00:00+00:00,0.58196,0.58221,0.58166,0.58194,2411
2025-12-29 07:00:00+00:00,0.58196,0.58251,0.58156,0.58186,3736
2025-12-29 08:00:00+00:00,0.58184,0.58186,0.58078,0.58136,3448
2025-12-29 09:00:00+00:00,0.58136,0.58144,0.5803,0.58075,3430
2025-12-29 10:00:00+00:00,0.58076,0.58109,0.58042,0.58046,2599
2025-12-29 11:00:00+00:00,0.58044,0.5805,0.57989,0.57998,2199
2025-12-29 12:00:00+00:00,0.57998,0.57998,0.57902,0.57958,2483
2025-12-29 13:00:00+00:00,0.57961,0.58002,0.57932,0.57981,3581
2025-12-29 14:00:00+00:00,0.57981,0.58088,0.57929,0.58051,4400
2025-12-29 15:00:00+00:00,0.58052,0.58098,0.57952,0.58098,5999
2025-12-29 16:00:00+00:00,0.58098,0.58108,0.5803,0.58055,4220
2025-12-29 17:00:00+00:00,0.58056,0.58064,0.58017,0.58032,3014
2025-12-29 18:00:00+00:00,0.58032,0.58064,0.57993,0.57994,1661
2025-12-29 19:00:00+00:00,0.57993,0.58073,0.57983,0.58064,1599
2025-12-29 20:00:00+00:00,0.58064,0.58074,0.58025,0.58042,1288
2025-12-29 21:00:00+00:00,0.58042,0.58076,0.58034,0.58037,900
2025-12-29 22:00:00+00:00,0.57999,0.58086,0.5798,0.58048,2624
2025-12-29 23:00:00+00:00,0.58043,0.58082,0.58038,0.58078,843
2025-12-30 00:00:00+00:00,0.58076,0.58098,0.58041,0.58059,1369
2025-12-30 01:00:00+00:00,0.58058,0.58096,0.58023,0.58092,2384
2025-12-30 02:00:00+00:00,0.58093,0.58116,0.5803,0.58086,1838
2025-12-30 03:00:00+00:00,0.58086,0.5811,0.58048,0.58076,1995
2025-12-30 04:00:00+00:00,0.58076,0.5814,0.58076,0.58132,880
2025-12-30 05:00:00+00:00,0.58132,0.5818,0.58122,0.58165,1203
2025-12-30 06:00:00+00:00,0.58166,0.58196,0.58148,0.58174,1571
2025-12-30 07:00:00+00:00,0.58174,0.5818,0.58116,0.58136,2099
2025-12-30 08:00:00+00:00,0.58139,0.58158,0.58086,0.58098,2516
2025-12-30 09:00:00+00:00,0.58098,0.5815,0.58066,0.5807,1801
2025-12-30 10:00:00+00:00,0.5807,0.58118,0.58068,0.58083,1821
2025-12-30 11:00:00+00:00,0.58084,0.5809,0.57992,0.58004,2090
2025-12-30 12:00:00+00:00,0.58004,0.58007,0.57968,0.57982,2258
2025-12-30 13:00:00+00:00,0.57983,0.5801,0.57942,0.57974,3294
2025-12-30 14:00:00+00:00,0.57974,0.58029,0.57964,0.58026,2833
2025-12-30 15:00:00+00:00,0.58026,0.5805,0.57902,0.58048,4316
2025-12-30 16:00:00+00:00,0.58048,0.58066,0.58002,0.58024,3568
2025-12-30 17:00:00+00:00,0.58025,0.5804,0.57996,0.58036,1924
2025-12-30 18:00:00+00:00,0.58036,0.5805,0.57958,0.57965,1001
2025-12-30 19:00:00+00:00,0.57964,0.57976,0.57899,0.57919,1193
2025-12-30 20:00:00+00:00,0.57921,0.57944,0.57886,0.5789,1191
2025-12-30 21:00:00+00:00,0.5789,0.57932,0.5789,0.57932,729
2025-12-30 22:00:00+00:00,0.57913,0.57927,0.57894,0.57896,774
2025-12-30 23:00:00+00:00,0.579,0.57918,0.57892,0.57904,797
2025-12-31 00:00:00+00:00,0.57904,0.57922,0.57856,0.57881,1285
2025-12-31 01:00:00+00:00,0.5788,0.57915,0.57809,0.5781,2599
2025-12-31 02:00:00+00:00,0.57808,0.57835,0.57764,0.57818,2614
2025-12-31 03:00:00+00:00,0.57818,0.57841,0.57791,0.57802,1500
2025-12-31 04:00:00+00:00,0.57801,0.57814,0.5777,0.57772,1054
2025-12-31 05:00:00+00:00,0.57774,0.57799,0.57703,0.57726,1811
2025-12-31 06:00:00+00:00,0.57726,0.57726,0.57675,0.57704,1362
2025-12-31 07:00:00+00:00,0.57704,0.57728,0.5764,0.57726,2336
2025-12-31 08:00:00+00:00,0.57728,0.57744,0.57644,0.57657,3059
2025-12-31 09:00:00+00:00,0.57656,0.57689,0.57648,0.5766,2315
2025-12-31 10:00:00+00:00,0.57662,0.57686,0.57602,0.57626,2329
2025-12-31 11:00:00+00:00,0.57626,0.57698,0.57623,0.57688,1870
2025-12-31 12:00:00+00:00,0.57688,0.57736,0.57684,0.57704,2640
2025-12-31 13:00:00+00:00,0.57705,0.57708,0.57612,0.57686,3180
2025-12-31 14:00:00+00:00,0.57686,0.57689,0.57581,0.57586,5065
2025-12-31 15:00:00+00:00,0.57588,0.57591,0.574,0.575,5189
2025-12-31 16:00:00+00:00,0.57502,0.57552,0.57487,0.57538,3813
2025-12-31 17:00:00+00:00,0.57539,0.57566,0.5752,0.57546,3067
2025-12-31 18:00:00+00:00,0.57546,0.5756,0.57515,0.57531,1774
2025-12-31 19:00:00+00:00,0.57533,0.57547,0.57506,0.57524,2092
2025-12-31 20:00:00+00:00,0.57524,0.57574,0.57512,0.57562,923
2025-12-31 21:00:00+00:00,0.57564,0.57586,0.57528,0.5756,646
2026-01-01 22:00:00+00:00,0.57588,0.5762,0.57574,0.57586,922
2026-01-01 23:00:00+00:00,0.57584,0.57598,0.57522,0.57576,927
2026-01-02 00:00:00+00:00,0.57576,0.57642,0.57514,0.57627,1294
2026-01-02 01:00:00+00:00,0.57626,0.57704,0.57626,0.57672,2214
2026-01-02 02:00:00+00:00,0.57674,0.57708,0.5765,0.5767,1429
2026-01-02 03:00:00+00:00,0.57671,0.57693,0.57632,0.57686,1251
2026-01-02 04:00:00+00:00,0.57685,0.57694,0.57604,0.57604,1101
2026-01-02 05:00:00+00:00,0.57603,0.57626,0.57578,0.57592,910
2026-01-02 06:00:00+00:00,0.5759,0.57601,0.5756,0.57562,1274
2026-01-02 07:00:00+00:00,0.57562,0.57653,0.57556,0.57642,2449
2026-01-02 08:00:00+00:00,0.57639,0.57714,0.57619,0.57692,3721
2026-01-02 09:00:00+00:00,0.5769,0.57724,0.57666,0.57696,2592
2026-01-02 10:00:00+00:00,0.57696,0.5774,0.57684,0.57721,2075
2026-01-02 11:00:00+00:00,0.57719,0.5773,0.57677,0.57695,2042
2026-01-02 12:00:00+00:00,0.57694,0.57727,0.57668,0.57688,2032
2026-01-02 13:00:00+00:00,0.5769,0.57709,0.57642,0.57657,2145
2026-01-02 14:00:00+00:00,0.57656,0.57742,0.5765,0.57739,3085
2026-01-02 15:00:00+00:00,0.57738,0.5778,0.5769,0.57718,5044
2026-01-02 16:00:00+00:00,0.57718,0.5772,0.57638,0.57654,4867
2026-01-02 17:00:00+00:00,0.57652,0.57707,0.5764,0.57674,3444
2026-01-02 18:00:00+00:00,0.57674,0.57676,0.57592,0.57618,1375
2026-01-02 19:00:00+00:00,0.57618,0.57672,0.57614,0.57667,1702
2026-01-02 20:00:00+00:00,0.57669,0.5768,0.57646,0.57675,903
2026-01-02 21:00:00+00:00,0.57675,0.57709,0.57674,0.57694,999
2026-01-04 22:00:00+00:00,0.57652,0.57655,0.57476,0.57566,1849
2026-01-04 23:00:00+00:00,0.57566,0.57694,0.57518,0.57549,2455
2026-01-05 00:00:00+00:00,0.57548,0.57634,0.57524,0.57546,3894
2026-01-05 01:00:00+00:00,0.57544,0.57619,0.57488,0.57568,5425
2026-01-05 02:00:00+00:00,0.57568,0.57629,0.57534,0.57599,3685
2026-01-05 03:00:00+00:00,0.57598,0.57616,0.575,0.575,3033
2026-01-05 04:00:00+00:00,0.575,0.57518,0.57424,0.57509,2675
2026-01-05 05:00:00+00:00,0.57506,0.57557,0.57475,0.57547,2180
2026-01-05 06:00:00+00:00,0.57548,0.57573,0.57488,0.57566,2578
2026-01-05 07:00:00+00:00,0.57565,0.5759,0.57471,0.57494,3398
2026-01-05 08:00:00+00:00,0.57492,0.57584,0.57456,0.57522,3835
2026-01-05 09:00:00+00:00,0.57522,0.57539,0.57454,0.57498,2611
2026-01-05 10:00:00+00:00,0.57498,0.57632,0.57496,0.57615,2840
2026-01-05 11:00:00+00:00,0.57618,0.5764,0.57578,0.57578,2813
2026-01-05 12:00:00+00:00,0.57578,0.57625,0.57555,0.57563,2746
2026-01-05 13:00:00+00:00,0.57566,0.57568,0.57418,0.57566,5130
2026-01-05 14:00:00+00:00,0.57566,0.57674,0.57556,0.57644,6204
2026-01-05 15:00:00+00:00,0.57644,0.57847,0.57633,0.5781,6330
2026-01-05 16:00:00+00:00,0.5781,0.57911,0.57809,0.5788,4453
2026-01-05 17:00:00+00:00,0.5788,0.57897,0.57854,0.57862,3225
2026-01-05 18:00:00+00:00,0.57862,0.57884,0.57859,0.57884,1300
2026-01-05 19:00:00+00:00,0.57886,0.57911,0.57876,0.57909,975
2026-01-05 20:00:00+00:00,0.57908,0.57919,0.57888,0.57889,688
2026-01-05 21:00:00+00:00,0.57892,0.57908,0.57881,0.5789,670
2026-01-05 22:00:00+00:00,0.57867,0.57893,0.57864,0.5788,1432
2026-01-05 23:00:00+00:00,0.57882,0.57892,0.57845,0.57856,905
2026-01-06 00:00:00+00:00,0.57857,0.57884,0.57828,0.57878,2032
2026-01-06 01:00:00+00:00,0.57878,0.57968,0.57793,0.57946,3820
2026-01-06 02:00:00+00:00,0.57945,0.58064,0.57928,0.5803,2792
2026-01-06 03:00:00+00:00,0.58029,0.5803,0.57962,0.57978,2525
2026-01-06 04:00:00+00:00,0.57978,0.58012,0.57969,0.57991,1795
2026-01-06 05:00:00+00:00,0.57992,0.58049,0.57984,0.57996,2284
2026-01-06 06:00:00+00:00,0.57996,0.58078,0.57988,0.58063,2345
2026-01-06 07:00:00+00:00,0.5806,0.581,0.5802,0.58044,2297
2026-01-06 08:00:00+00:00,0.58044,0.58105,0.57951,0.57968,3860
2026-01-06 09:00:00+00:00,0.57967,0.5797,0.57896,0.57916,4136
2026-01-06 10:00:00+00:00,0.57914,0.57954,0.57884,0.57894,3087
2026-01-06 11:00:00+00:00,0.57892,0.57908,0.5786,0.57884,2431
2026-01-06 12:00:00+00:00,0.57884,0.57916,0.57829,0.57832,2002
2026-01-06 13:00:00+00:00,0.57834,0.57916,0.57816,0.57904,3934
2026-01-06 14:00:00+00:00,0.57902,0.57979,0.57866,0.57926,5378
2026-01-06 15:00:00+00:00,0.57924,0.57924,0.57718,0.57775,5227
2026-01-06 16:00:00+00:00,0.57776,0.57791,0.57688,0.57779,4340
2026-01-06 17:00:00+00:00,0.57778,0.57848,0.57774,0.57829,2621
2026-01-06 18:00:00+00:00,0.57829,0.57854,0.57803,0.57806,1253
2026-01-06 19:00:00+00:00,0.57808,0.57822,0.57782,0.57821,1150
2026-01-06 20:00:00+00:00,0.57822,0.5787,0.57818,0.57841,1214
2026-01-06 21:00:00+00:00,0.57843,0.57857,0.57832,0.57845,650
2026-01-06 22:00:00+00:00,0.5782,0.57963,0.57796,0.57864,3201
2026-01-06 23:00:00+00:00,0.57868,0.57881,0.57804,0.5781,771
2026-01-07 00:00:00+00:00,0.57808,0.5788,0.5777,0.57844,3837
2026-01-07 01:00:00+00:00,0.57846,0.57928,0.57804,0.57876,4575
2026-01-07 02:00:00+00:00,0.57874,0.57916,0.57848,0.57864,2909
2026-01-07 03:00:00+00:00,0.57861,0.57904,0.5786,0.57876,2074
2026-01-07 04:00:00+00:00,0.57871,0.57921,0.57812,0.57813,2716
2026-01-07 05:00:00+00:00,0.57812,0.57854,0.57789,0.5781,1982
2026-01-07 06:00:00+00:00,0.5781,0.57851,0.57794,0.57832,2929
2026-01-07 07:00:00+00:00,0.57831,0.57846,0.57742,0.57812,3005
2026-01-07 08:00:00+00:00,0.57811,0.57874,0.57794,0.57871,2602
2026-01-07 09:00:00+00:00,0.57871,0.57884,0.57842,0.57874,2057
2026-01-07 10:00:00+00:00,0.57874,0.57914,0.57872,0.5789,2258
2026-01-07 11:00:00+00:00,0.5789,0.57932,0.57878,0.5791,1786
2026-01-07 12:00:00+00:00,0.5791,0.5793,0.57846,0.57876,2474
2026-01-07 13:00:00+00:00,0.57873,0.5793,0.57834,0.5792,3485
2026-01-07 14:00:00+00:00,0.5792,0.57932,0.57858,0.57915,4273
2026-01-07 15:00:00+00:00,0.57918,0.57918,0.57746,0.57806,7183
2026-01-07 16:00:00+00:00,0.57806,0.57815,0.57748,0.57786,3948
2026-01-07 17:00:00+00:00,0.57786,0.5785,0.57786,0.57818,2357
2026-01-07 18:00:00+00:00,0.57818,0.5785,0.57813,0.5782,1269
2026-01-07 19:00:00+00:00,0.57821,0.57827,0.57768,0.57781,1476
2026-01-07 20:00:00+00:00,0.57782,0.57792,0.57736,0.57736,1734
2026-01-07 21:00:00+00:00,0.57734,0.57736,0.57698,0.57728,647
2026-01-07 22:00:00+00:00,0.57748,0.57776,0.57724,0.57738,1002
2026-01-07 23:00:00+00:00,0.57737,0.57748,0.5772,0.57738,1461
2026-01-08 00:00:00+00:00,0.57738,0.57743,0.57668,0.57678,1526
2026-01-08 01:00:00+00:00,0.57678,0.57716,0.57658,0.57699,2714
2026-01-08 02:00:00+00:00,0.57701,0.5771,0.57619,0.57653,2980
2026-01-08 03:00:00+00:00,0.57654,0.57698,0.57649,0.57684,2434
2026-01-08 04:00:00+00:00,0.57683,0.57692,0.57645,0.5765,1725
2026-01-08 05:00:00+00:00,0.57648,0.5765,0.57604,0.57626,2341
2026-01-08 06:00:00+00:00,0.57624,0.57625,0.57513,0.5758,3022
2026-01-08 07:00:00+00:00,0.57582,0.57589,0.57525,0.57526,3321
2026-01-08 08:00:00+00:00,0.57526,0.57548,0.57458,0.57468,3453
2026-01-08 09:00:00+00:00,0.57467,0.57487,0.57407,0.57448,2895
2026-01-08 10:00:00+00:00,0.5745,0.57498,0.57434,0.57496,2449
2026-01-08 11:00:00+00:00,0.57494,0.57509,0.57473,0.57504,1951
2026-01-08 12:00:00+00:00,0.57503,0.57515,0.57463,0.57488,2403
2026-01-08 13:00:00+00:00,0.5749,0.57519,0.57424,0.57456,3826
2026-01-08 14:00:00+00:00,0.57454,0.57486,0.57376,0.5748,5444
2026-01-08 15:00:00+00:00,0.5748,0.5755,0.57436,0.57548,5369
2026-01-08 16:00:00+00:00,0.57548,0.57548,0.5746,0.57499,4760
2026-01-08 17:00:00+00:00,0.57498,0.57523,0.5745,0.57494,3587
2026-01-08 18:00:00+00:00,0.57494,0.57494,0.57441,0.57444,1122
2026-01-08 19:00:00+00:00,0.57443,0.57477,0.57427,0.57469,1190
2026-01-08 20:00:00+00:00,0.57471,0.5752,0.57471,0.57494,979
2026-01-08 21:00:00+00:00,0.57493,0.5754,0.57474,0.57518,1015
2026-01-08 22:00:00+00:00,0.5751,0.57527,0.57466,0.57513,1281
2026-01-08 23:00:00+00:00,0.57514,0.57537,0.57488,0.57498,663
2026-01-09 00:00:00+00:00,0.57496,0.57496,0.57449,0.57452,1837
2026-01-09 01:00:00+00:00,0.57451,0.57468,0.57384,0.57432,3041
2026-01-09 02:00:00+00:00,0.57431,0.57452,0.57402,0.57438,2738
2026-01-09 03:00:00+00:00,0.57437,0.57447,0.57397,0.57429,1962
2026-01-09 04:00:00+00:00,0.57428,0.57467,0.57408,0.57458,2006
2026-01-09 05:00:00+00:00,0.57458,0.57464,0.57396,0.5741,2229
2026-01-09 06:00:00+00:00,0.57411,0.57433,0.57382,0.57385,2396
2026-01-09 07:00:00+00:00,0.57384,0.57392,0.57305,0.57334,2957
2026-01-09 08:00:00+00:00,0.57334,0.57345,0.57272,0.5732,2829
2026-01-09 09:00:00+00:00,0.57322,0.57347,0.57277,0.57283,1615
2026-01-09 10:00:00+00:00,0.57284,0.57308,0.57264,0.5728,1651
2026-01-09 11:00:00+00:00,0.57282,0.57312,0.57263,0.57276,1508
2026-01-09 12:00:00+00:00,0.57277,0.57291,0.57228,0.57242,2291
2026-01-09 13:00:00+00:00,0.57242,0.57457,0.57159,0.57356,8433
2026-01-09 14:00:00+00:00,0.57356,0.57406,0.57233,0.57282,8498
2026-01-09 15:00:00+00:00,0.57282,0.57332,0.57112,0.5731,8503
2026-01-09 16:00:00+00:00,0.57312,0.57356,0.5723,0.57301,4044
2026-01-09 17:00:00+00:00,0.573,0.57315,0.57266,0.57268,2893
2026-01-09 18:00:00+00:00,0.57267,0.57337,0.57261,0.57283,1448
2026-01-09 19:00:00+00:00,0.57284,0.57307,0.57276,0.57302,1101
2026-01-09 20:00:00+00:00,0.57297,0.57342,0.57296,0.57336,527
2026-01-09 21:00:00+00:00,0.57334,0.57341,0.5729,0.57318,734
2026-01-11 22:00:00+00:00,0.57273,0.5734,0.57273,0.57336,401
2026-01-11 23:00:00+00:00,0.57339,0.57342,0.57271,0.57291,933
2026-01-12 00:00:00+00:00,0.5729,0.5747,0.57264,0.57461,3814
2026-01-12 01:00:00+00:00,0.57462,0.575,0.57424,0.57449,4275
2026-01-12 02:00:00+00:00,0.57448,0.57484,0.57425,0.57434,2547
2026-01-12 03:00:00+00:00,0.57436,0.57464,0.57426,0.57441,1761
2026-01-12 04:00:00+00:00,0.5744,0.57446,0.57402,0.57436,1321
2026-01-12 05:00:00+00:00,0.57436,0.57496,0.57435,0.57492,1983
2026-01-12 06:00:00+00:00,0.5749,0.57508,0.57464,0.57486,1767
2026-01-12 07:00:00+00:00,0.57484,0.57556,0.57468,0.5753,2878
2026-01-12 08:00:00+00:00,0.5753,0.57592,0.5751,0.57544,2791
2026-01-12 09:00:00+00:00,0.57544,0.57602,0.57514,0.5755,2740
2026-01-12 10:00:00+00:00,0.5755,0.57591,0.57517,0.5759,2018
2026-01-12 11:00:00+00:00,0.57588,0.57622,0.57568,0.57575,1465
2026-01-12 12:00:00+00:00,0.57574,0.57644,0.57558,0.57604,2537
2026-01-12 13:00:00+00:00,0.57605,0.5769,0.57597,0.57662,3635
2026-01-12 14:00:00+00:00,0.5766,0.57669,0.57559,0.57606,4718
2026-01-12 15:00:00+00:00,0.57605,0.57663,0.57578,0.57645,3956
2026-01-12 16:00:00+00:00,0.57643,0.57682,0.57623,0.57624,3228
2026-01-12 17:00:00+00:00,0.57625,0.57681,0.57617,0.5768,2866
2026-01-12 18:00:00+00:00,0.5768,0.57688,0.57645,0.57654,1138
2026-01-12 19:00:00+00:00,0.57652,0.57686,0.57639,0.57665,1026
2026-01-12 20:00:00+00:00,0.57664,0.57685,0.57656,0.57664,772
2026-01-12 21:00:00+00:00,0.57664,0.5775,0.5766,0.5772,1073
2026-01-12 22:00:00+00:00,0.57732,0.57739,0.57708,0.57728,816
2026-01-12 23:00:00+00:00,0.57728,0.57745,0.57716,0.5773,890
2026-01-13 00:00:00+00:00,0.57729,0.57758,0.57716,0.57756,1517
2026-01-13 01:00:00+00:00,0.57756,0.57794,0.57729,0.57756,3125
2026-01-13 02:00:00+00:00,0.57756,0.57806,0.57748,0.57758,2911
2026-01-13 03:00:00+00:00,0.57758,0.578,0.57746,0.5777,1975
2026-01-13 04:00:00+00:00,0.5777,0.57794,0.57755,0.57788,1502
2026-01-13 05:00:00+00:00,0.57788,0.57806,0.57759,0.57771,1878
2026-01-13 06:00:00+00:00,0.5777,0.57776,0.5771,0.57734,2381
2026-01-13 07:00:00+00:00,0.5773,0.57742,0.57696,0.57708,2110
2026-01-13 08:00:00+00:00,0.57706,0.57746,0.57641,0.57694,3005
2026-01-13 09:00:00+00:00,0.57694,0.57722,0.57676,0.57706,2286
2026-01-13 10:00:00+00:00,0.57705,0.57714,0.57623,0.57628,2261
2026-01-13 11:00:00+00:00,0.57629,0.57653,0.57608,0.57648,1648
2026-01-13 12:00:00+00:00,0.57645,0.57651,0.5758,0.57586,1795
2026-01-13 13:00:00+00:00,0.57586,0.57827,0.57552,0.57654,8487
2026-01-13 14:00:00+00:00,0.57654,0.57705,0.5758,0.57605,7699
2026-01-13 15:00:00+00:00,0.57604,0.57613,0.57422,0.57491,5393
2026-01-13 16:00:00+00:00,0.5749,0.57496,0.57351,0.5745,4858
2026-01-13 17:00:00+00:00,0.57452,0.57466,0.5738,0.574,4333
2026-01-13 18:00:00+00:00,0.574,0.57428,0.57372,0.57409,1927
2026-01-13 19:00:00+00:00,0.5741,0.57415,0.5736,0.57398,1821
2026-01-13 20:00:00+00:00,0.57399,0.57406,0.57374,0.57398,1653
2026-01-13 21:00:00+00:00,0.57396,0.57411,0.5736,0.57371,835
2026-01-13 22:00:00+00:00,0.57392,0.57419,0.57382,0.57414,699
2026-01-13 23:00:00+00:00,0.57418,0.57434,0.57381,0.57382,824
2026-01-14 00:00:00+00:00,0.57382,0.57394,0.57354,0.57367,1412
2026-01-14 01:00:00+00:00,0.57368,0.57378,0.57306,0.57342,2716
2026-01-14 02:00:00+00:00,0.57342,0.5745,0.57338,0.57439,2337
2026-01-14 03:00:00+00:00,0.57438,0.5748,0.57435,0.57458,1933
2026-01-14 04:00:00+00:00,0.57462,0.57482,0.57435,0.57441,1498
2026-01-14 05:00:00+00:00,0.57441,0.57454,0.57423,0.57426,2152
2026-01-14 06:00:00+00:00,0.57426,0.57506,0.57411,0.57506,2296
2026-01-14 07:00:00+00:00,0.57505,0.5751,0.5746,0.57465,1604
2026-01-14 08:00:00+00:00,0.57464,0.5748,0.5741,0.57467,3937
2026-01-14 09:00:00+00:00,0.57469,0.57504,0.57436,0.57475,2226
2026-01-14 10:00:00+00:00,0.57474,0.57484,0.5742,0.57426,2419
2026-01-14 11:00:00+00:00,0.57426,0.57426,0.5738,0.57413,2616
2026-01-14 12:00:00+00:00,0.57412,0.57458,0.57369,0.57438,3025
2026-01-14 13:00:00+00:00,0.57436,0.5744,0.57382,0.57424,3216
2026-01-14 14:00:00+00:00,0.57422,0.57512,0.57406,0.57494,5752
2026-01-14 15:00:00+00:00,0.57493,0.57549,0.57454,0.57536,6306
2026-01-14 16:00:00+00:00,0.57537,0.5756,0.5746,0.57492,4632
2026-01-14 17:00:00+00:00,0.57491,0.57501,0.57414,0.5742,3167
2026-01-14 18:00:00+00:00,0.5742,0.57465,0.5741,0.57447,1715
2026-01-14 19:00:00+00:00,0.57444,0.57456,0.57419,0.57442,1344
2026-01-14 20:00:00+00:00,0.57442,0.575,0.57436,0.5747,2449
2026-01-14 21:00:00+00:00,0.57468,0.575,0.57454,0.57478,1497
2026-01-14 22:00:00+00:00,0.57498,0.5752,0.57432,0.57456,1868
2026-01-14 23:00:00+00:00,0.57458,0.57498,0.57396,0.57428,1769
2026-01-15 00:00:00+00:00,0.57428,0.57454,0.57398,0.57438,2501
2026-01-15 01:00:00+00:00,0.57438,0.57444,0.57354,0.5739,4654
2026-01-15 02:00:00+00:00,0.57388,0.57396,0.5735,0.57362,2853
2026-01-15 03:00:00+00:00,0.57364,0.57366,0.57314,0.57343,2523
2026-01-15 04:00:00+00:00,0.57344,0.57356,0.5732,0.57328,1579
2026-01-15 05:00:00+00:00,0.57326,0.57371,0.57318,0.57342,2003
2026-01-15 06:00:00+00:00,0.57342,0.57406,0.57339,0.57376,3202
2026-01-15 07:00:00+00:00,0.57375,0.57408,0.57359,0.574,2613
2026-01-15 08:00:00+00:00,0.57398,0.57448,0.57364,0.57438,3114
2026-01-15 09:00:00+00:00,0.57439,0.57522,0.57438,0.57496,2523
2026-01-15 10:00:00+00:00,0.57496,0.57524,0.57492,0.57508,1908
2026-01-15 11:00:00+00:00,0.57508,0.57518,0.5745,0.57452,2237
2026-01-15 12:00:00+00:00,0.57452,0.57486,0.57413,0.57426,1701
2026-01-15 13:00:00+00:00,0.57424,0.57429,0.57274,0.573,3978
2026-01-15 14:00:00+00:00,0.573,0.57366,0.57255,0.57348,4845
2026-01-15 15:00:00+00:00,0.57348,0.57426,0.57314,0.57418,5252
2026-01-15 16:00:00+00:00,0.57416,0.57474,0.57398,0.57428,3883
2026-01-15 17:00:00+00:00,0.57428,0.57465,0.57416,0.57432,2911
2026-01-15 18:00:00+00:00,0.57432,0.57474,0.57432,0.57448,1258
2026-01-15 19:00:00+00:00,0.57447,0.5747,0.57411,0.57423,1742
2026-01-15 20:00:00+00:00,0.57424,0.57424,0.57362,0.57369,1021
2026-01-15 21:00:00+00:00,0.5737,0.5744,0.57368,0.57428,870
2026-01-15 22:00:00+00:00,0.57428,0.57444,0.57395,0.57418,1723
2026-01-15 23:00:00+00:00,0.57416,0.57448,0.5741,0.57436,1204
2026-01-16 00:00:00+00:00,0.57434,0.57476,0.57429,0.5744,1135
2026-01-16 01:00:00+00:00,0.57442,0.57507,0.57438,0.57472,1633
2026-01-16 02:00:00+00:00,0.5747,0.57522,0.57454,0.57496,2265
2026-01-16 03:00:00+00:00,0.57496,0.57581,0.57489,0.57571,1148
2026-01-16 04:00:00+00:00,0.57572,0.57585,0.57556,0.57577,729
2026-01-16 05:00:00+00:00,0.57577,0.57582,0.57536,0.57546,933
2026-01-16 06:00:00+00:00,0.57548,0.5756,0.57516,0.57555,1139
2026-01-16 07:00:00+00:00,0.57554,0.57638,0.57541,0.57586,1652
2026-01-16 08:00:00+00:00,0.57586,0.5763,0.57562,0.57594,1920
2026-01-16 09:00:00+00:00,0.57593,0.57628,0.5759,0.57594,1328
2026-01-16 10:00:00+00:00,0.57594,0.57645,0.57574,0.57608,1418
2026-01-16 11:00:00+00:00,0.57608,0.57674,0.57608,0.57622,1285
2026-01-16 12:00:00+00:00,0.5762,0.57652,0.57572,0.5759,1906
2026-01-16 13:00:00+00:00,0.57589,0.57603,0.57546,0.57566,2846
2026-01-16 14:00:00+00:00,0.57566,0.57585,0.57514,0.5754,3020
2026-01-16 15:00:00+00:00,0.5754,0.57602,0.5742,0.5746,6184
2026-01-16 16:00:00+00:00,0.57459,0.5753,0.57459,0.57494,3700
2026-01-16 17:00:00+00:00,0.57493,0.57522,0.5748,0.57499,1986
2026-01-16 18:00:00+00:00,0.57496,0.57526,0.57482,0.57502,899
2026-01-16 19:00:00+00:00,0.57502,0.5755,0.57477,0.5753,1010
2026-01-16 20:00:00+00:00,0.57531,0.57556,0.57531,0.57534,635
2026-01-16 21:00:00+00:00,0.57537,0.57544,0.57506,0.57527,1213
2026-01-18 22:00:00+00:00,0.57434,0.5749,0.57413,0.57446,813
2026-01-18 23:00:00+00:00,0.57446,0.57639,0.57431,0.57638,3833
2026-01-19 00:00:00+00:00,0.57636,0.57667,0.57533,0.57634,6052
2026-01-19 01:00:00+00:00,0.57634,0.5773,0.57629,0.57645,4961
2026-01-19 02:00:00+00:00,0.57646,0.57674,0.57598,0.57664,4035
2026-01-19 03:00:00+00:00,0.57666,0.57709,0.57651,0.577,3128
2026-01-19 04:00:00+00:00,0.577,0.57769,0.57696,0.57763,3052
2026-01-19 05:00:00+00:00,0.57763,0.57798,0.57741,0.57742,2554
2026-01-19 06:00:00+00:00,0.5774,0.57772,0.57724,0.57734,2716
2026-01-19 07:00:00+00:00,0.57735,0.57796,0.57695,0.57696,3726
2026-01-19 08:00:00+00:00,0.57699,0.5776,0.57691,0.57751,3743
2026-01-19 09:00:00+00:00,0.57751,0.57774,0.57707,0.57762,3687
2026-01-19 10:00:00+00:00,0.57762,0.57856,0.57762,0.57825,1956
2026-01-19 11:00:00+00:00,0.57824,0.57838,0.57798,0.57833,1804
2026-01-19 12:00:00+00:00,0.57832,0.57874,0.5782,0.57842,1914
2026-01-19 13:00:00+00:00,0.57842,0.57895,0.57841,0.57852,1716
2026-01-19 14:00:00+00:00,0.5785,0.57898,0.57792,0.57886,2044
2026-01-19 15:00:00+00:00,0.57884,0.5794,0.57872,0.57904,2662
2026-01-19 16:00:00+00:00,0.57906,0.57954,0.57892,0.5794,1817
