time,o,h,l,c,volume
2025-11-26 00:00:00+00:00,0.56248,0.56268,0.56233,0.56255,508
2025-11-26 00:15:00+00:00,0.56254,0.56262,0.56235,0.56256,380
2025-11-26 00:30:00+00:00,0.56255,0.5632,0.56244,0.56258,1257
2025-11-26 00:45:00+00:00,0.56256,0.56286,0.56237,0.56276,655
2025-11-26 01:00:00+00:00,0.56272,0.56707,0.56262,0.56609,4727
2025-11-26 01:15:00+00:00,0.5661,0.56738,0.566,0.56737,1901
2025-11-26 01:30:00+00:00,0.56736,0.56824,0.56688,0.56688,2271
2025-11-26 01:45:00+00:00,0.56689,0.5673,0.56674,0.56684,1393
2025-11-26 02:00:00+00:00,0.56685,0.56891,0.56666,0.56834,1795
2025-11-26 02:15:00+00:00,0.56836,0.5691,0.56804,0.56874,1563
2025-11-26 02:30:00+00:00,0.56876,0.56908,0.56838,0.56893,1003
2025-11-26 02:45:00+00:00,0.5689,0.5692,0.5682,0.56873,1028
2025-11-26 03:00:00+00:00,0.5687,0.56966,0.5687,0.56901,1039
2025-11-26 03:15:00+00:00,0.56898,0.56905,0.56862,0.56886,740
2025-11-26 03:30:00+00:00,0.56885,0.56928,0.56851,0.56865,1044
2025-11-26 03:45:00+00:00,0.56868,0.56948,0.56867,0.5691,682
2025-11-26 04:00:00+00:00,0.56908,0.56924,0.56847,0.56893,1017
2025-11-26 04:15:00+00:00,0.56896,0.5692,0.56883,0.56885,797
2025-11-26 04:30:00+00:00,0.56884,0.56914,0.56881,0.56909,600
2025-11-26 04:45:00+00:00,0.56908,0.56923,0.56896,0.56896,570
2025-11-26 05:00:00+00:00,0.56898,0.56922,0.56876,0.56889,576
2025-11-26 05:15:00+00:00,0.5689,0.56924,0.56884,0.56907,750
2025-11-26 05:30:00+00:00,0.56904,0.56918,0.56873,0.56873,469
2025-11-26 05:45:00+00:00,0.56876,0.56914,0.56874,0.5691,417
2025-11-26 06:00:00+00:00,0.5691,0.56913,0.56878,0.56908,640
2025-11-26 06:15:00+00:00,0.56906,0.56936,0.56889,0.56936,657
2025-11-26 06:30:00+00:00,0.56937,0.56945,0.5685,0.56854,672
2025-11-26 06:45:00+00:00,0.56854,0.56869,0.56818,0.56836,530
2025-11-26 07:00:00+00:00,0.56836,0.56874,0.56833,0.56838,655
2025-11-26 07:15:00+00:00,0.56838,0.56844,0.56787,0.56788,580
2025-11-26 07:30:00+00:00,0.56788,0.56802,0.56756,0.56763,1002
2025-11-26 07:45:00+00:00,0.56761,0.5679,0.56732,0.5678,1076
2025-11-26 08:00:00+00:00,0.5678,0.56796,0.5675,0.56782,999
2025-11-26 08:15:00+00:00,0.56784,0.56809,0.56758,0.56768,628
2025-11-26 08:30:00+00:00,0.56768,0.56771,0.5669,0.5674,882
2025-11-26 08:45:00+00:00,0.5674,0.56792,0.56738,0.56782,739
2025-11-26 09:00:00+00:00,0.56783,0.56822,0.56769,0.56798,705
2025-11-26 09:15:00+00:00,0.56796,0.56799,0.56751,0.56763,621
2025-11-26 09:30:00+00:00,0.56764,0.56826,0.56751,0.56806,778
2025-11-26 09:45:00+00:00,0.56809,0.56809,0.5675,0.56762,648
2025-11-26 10:00:00+00:00,0.56764,0.56776,0.56746,0.56772,770
2025-11-26 10:15:00+00:00,0.56773,0.56781,0.56732,0.56732,450
2025-11-26 10:30:00+00:00,0.56732,0.56736,0.567,0.56728,590
2025-11-26 10:45:00+00:00,0.56726,0.56742,0.56684,0.56691,522
2025-11-26 11:00:00+00:00,0.5669,0.56722,0.56684,0.56698,544
2025-11-26 11:15:00+00:00,0.56698,0.56708,0.56666,0.56668,498
2025-11-26 11:30:00+00:00,0.56668,0.56724,0.5666,0.5671,855
2025-11-26 11:45:00+00:00,0.5671,0.5673,0.56688,0.56705,959
2025-11-26 12:00:00+00:00,0.56703,0.56708,0.56651,0.56655,1305
2025-11-26 12:15:00+00:00,0.56654,0.56688,0.56636,0.56681,855
2025-11-26 12:30:00+00:00,0.56684,0.56702,0.56628,0.567,686
2025-11-26 12:45:00+00:00,0.567,0.56725,0.56692,0.56713,717
2025-11-26 13:00:00+00:00,0.56716,0.56796,0.5671,0.56764,822
2025-11-26 13:15:00+00:00,0.56766,0.56832,0.56764,0.56791,1095
2025-11-26 13:30:00+00:00,0.56789,0.56789,0.56678,0.56682,2449
2025-11-26 13:45:00+00:00,0.5668,0.5672,0.56638,0.56708,1932
2025-11-26 14:00:00+00:00,0.56708,0.56708,0.56668,0.56693,1073
2025-11-26 14:15:00+00:00,0.56692,0.56733,0.56692,0.56705,808
2025-11-26 14:30:00+00:00,0.56704,0.56774,0.56692,0.56768,943
2025-11-26 14:45:00+00:00,0.56768,0.56804,0.56761,0.56772,985
2025-11-26 15:00:00+00:00,0.5677,0.56872,0.56746,0.56862,1295
2025-11-26 15:15:00+00:00,0.56864,0.56914,0.56852,0.56876,1214
2025-11-26 15:30:00+00:00,0.56876,0.56918,0.56853,0.56898,923
2025-11-26 15:45:00+00:00,0.56895,0.5693,0.56876,0.56892,1115
2025-11-26 16:00:00+00:00,0.56893,0.56932,0.56882,0.56904,841
2025-11-26 16:15:00+00:00,0.56902,0.56932,0.56901,0.56918,901
2025-11-26 16:30:00+00:00,0.5692,0.56936,0.56902,0.5693,795
2025-11-26 16:45:00+00:00,0.56932,0.5694,0.56904,0.56926,798
2025-11-26 17:00:00+00:00,0.56926,0.56933,0.56906,0.56907,611
2025-11-26 17:15:00+00:00,0.56908,0.56922,0.569,0.5691,579
2025-11-26 17:30:00+00:00,0.56911,0.56926,0.56896,0.5692,414
2025-11-26 17:45:00+00:00,0.5692,0.56935,0.56917,0.56932,373
2025-11-26 18:00:00+00:00,0.56932,0.56959,0.56919,0.56954,616
2025-11-26 18:15:00+00:00,0.56956,0.56966,0.56948,0.56962,385
2025-11-26 18:30:00+00:00,0.56961,0.56961,0.56922,0.56936,318
2025-11-26 18:45:00+00:00,0.56934,0.56966,0.56925,0.5696,376
2025-11-26 19:00:00+00:00,0.5696,0.56974,0.56936,0.56951,496
2025-11-26 19:15:00+00:00,0.5695,0.56954,0.5694,0.5695,311
2025-11-26 19:30:00+00:00,0.5695,0.56961,0.56944,0.56956,314
2025-11-26 19:45:00+00:00,0.56959,0.5696,0.56941,0.5695,355
2025-11-26 20:00:00+00:00,0.5695,0.5696,0.56923,0.5696,179
2025-11-26 20:15:00+00:00,0.56962,0.56966,0.56952,0.56954,224
2025-11-26 20:30:00+00:00,0.56954,0.56964,0.56948,0.56954,345
2025-11-26 20:45:00+00:00,0.56954,0.56956,0.56932,0.56935,269
2025-11-26 21:00:00+00:00,0.56934,0.56964,0.56934,0.56953,240
2025-11-26 21:15:00+00:00,0.56954,0.5697,0.56947,0.56952,123
2025-11-26 21:30:00+00:00,0.5695,0.56974,0.56944,0.56974,196
2025-11-26 21:45:00+00:00,0.56978,0.57018,0.56978,0.5699,439
2025-11-26 22:00:00+00:00,0.5701,0.57015,0.5694,0.57014,401
2025-11-26 22:15:00+00:00,0.57016,0.57038,0.57015,0.57017,205
2025-11-26 22:30:00+00:00,0.57016,0.57018,0.56958,0.5701,254
2025-11-26 22:45:00+00:00,0.57006,0.57012,0.56986,0.56988,208
2025-11-26 23:00:00+00:00,0.5699,0.57008,0.56987,0.5699,306
2025-11-26 23:15:00+00:00,0.56991,0.57001,0.56988,0.57,142
2025-11-26 23:30:00+00:00,0.57,0.57044,0.57,0.57041,314
2025-11-26 23:45:00+00:00,0.57042,0.57064,0.57036,0.57044,227
2025-11-27 00:00:00+00:00,0.57042,0.57104,0.5704,0.57074,616
2025-11-27 00:15:00+00:00,0.57071,0.57106,0.57067,0.57106,258
2025-11-27 00:30:00+00:00,0.57107,0.57109,0.57066,0.57072,316
2025-11-27 00:45:00+00:00,0.57072,0.57125,0.5707,0.57109,676
2025-11-27 01:00:00+00:00,0.5711,0.57162,0.571,0.57157,707
2025-11-27 01:15:00+00:00,0.57155,0.57166,0.57109,0.57162,709
2025-11-27 01:30:00+00:00,0.57162,0.57168,0.57122,0.57126,746
2025-11-27 01:45:00+00:00,0.57128,0.57208,0.57126,0.57208,711
2025-11-27 02:00:00+00:00,0.57208,0.5732,0.57196,0.57266,786
2025-11-27 02:15:00+00:00,0.57263,0.5729,0.57234,0.57283,719
2025-11-27 02:30:00+00:00,0.5728,0.57302,0.57257,0.5728,679
2025-11-27 02:45:00+00:00,0.57281,0.57281,0.5722,0.57254,828
2025-11-27 03:00:00+00:00,0.57254,0.57273,0.57223,0.57228,762
2025-11-27 03:15:00+00:00,0.57227,0.5725,0.5722,0.57238,735
2025-11-27 03:30:00+00:00,0.57238,0.57276,0.57222,0.57269,550
2025-11-27 03:45:00+00:00,0.57268,0.57279,0.57248,0.57276,420
2025-11-27 04:00:00+00:00,0.57276,0.57276,0.57242,0.57254,372
2025-11-27 04:15:00+00:00,0.57254,0.57278,0.57244,0.57277,457
2025-11-27 04:30:00+00:00,0.57278,0.57312,0.57277,0.57286,504
2025-11-27 04:45:00+00:00,0.57286,0.57306,0.57258,0.57267,326
2025-11-27 05:00:00+00:00,0.57269,0.57292,0.57266,0.57286,341
2025-11-27 05:15:00+00:00,0.57284,0.57314,0.57278,0.57306,361
2025-11-27 05:30:00+00:00,0.57304,0.57304,0.57266,0.57276,328
2025-11-27 05:45:00+00:00,0.57277,0.57285,0.57249,0.57249,562
2025-11-27 06:00:00+00:00,0.57248,0.57258,0.57234,0.57251,374
2025-11-27 06:15:00+00:00,0.57252,0.57254,0.57163,0.5717,583
2025-11-27 06:30:00+00:00,0.57171,0.57184,0.57154,0.57178,550
2025-11-27 06:45:00+00:00,0.5718,0.57197,0.57168,0.57195,382
2025-11-27 07:00:00+00:00,0.57196,0.572,0.57174,0.57192,580
2025-11-27 07:15:00+00:00,0.5719,0.57203,0.57184,0.57188,450
2025-11-27 07:30:00+00:00,0.57189,0.57198,0.57169,0.57173,605
2025-11-27 07:45:00+00:00,0.57174,0.57256,0.57164,0.57245,809
2025-11-27 08:00:00+00:00,0.57246,0.57253,0.5718,0.57181,838
2025-11-27 08:15:00+00:00,0.5718,0.57206,0.57162,0.57189,717
2025-11-27 08:30:00+00:00,0.57188,0.57218,0.57146,0.57154,658
2025-11-27 08:45:00+00:00,0.57154,0.57178,0.57146,0.57159,764
2025-11-27 09:00:00+00:00,0.57158,0.57158,0.57119,0.57126,942
2025-11-27 09:15:00+00:00,0.57128,0.57157,0.5712,0.5715,790
2025-11-27 09:30:00+00:00,0.57152,0.5718,0.57151,0.5717,558
2025-11-27 09:45:00+00:00,0.57168,0.57172,0.57148,0.57152,559
2025-11-27 10:00:00+00:00,0.57155,0.57161,0.57124,0.57128,718
2025-11-27 10:15:00+00:00,0.57128,0.57148,0.57124,0.57142,392
2025-11-27 10:30:00+00:00,0.57142,0.57144,0.57102,0.5711,390
2025-11-27 10:45:00+00:00,0.57108,0.57108,0.57092,0.57098,343
2025-11-27 11:00:00+00:00,0.57098,0.57112,0.57088,0.57102,625
2025-11-27 11:15:00+00:00,0.57104,0.57128,0.57098,0.57123,610
2025-11-27 11:30:00+00:00,0.57125,0.57159,0.5712,0.57151,591
2025-11-27 11:45:00+00:00,0.57152,0.57163,0.57143,0.57154,547
2025-11-27 12:00:00+00:00,0.57154,0.57172,0.57138,0.57165,325
2025-11-27 12:15:00+00:00,0.57165,0.57167,0.57145,0.57155,304
2025-11-27 12:30:00+00:00,0.57154,0.57177,0.57149,0.57158,430
2025-11-27 12:45:00+00:00,0.57156,0.5716,0.57126,0.57128,669
2025-11-27 13:00:00+00:00,0.5713,0.57152,0.5712,0.57146,569
2025-11-27 13:15:00+00:00,0.57146,0.57168,0.57136,0.57164,509
2025-11-27 13:30:00+00:00,0.57165,0.57176,0.57146,0.5715,738
2025-11-27 13:45:00+00:00,0.57151,0.57203,0.57146,0.57186,724
2025-11-27 14:00:00+00:00,0.57186,0.57207,0.57165,0.57168,409
2025-11-27 14:15:00+00:00,0.57169,0.5719,0.57164,0.57172,424
2025-11-27 14:30:00+00:00,0.57171,0.57189,0.57156,0.57188,396
2025-11-27 14:45:00+00:00,0.57188,0.57214,0.57183,0.57199,457
2025-11-27 15:00:00+00:00,0.57198,0.57268,0.57194,0.57268,438
2025-11-27 15:15:00+00:00,0.57266,0.573,0.57266,0.5729,541
2025-11-27 15:30:00+00:00,0.5729,0.57291,0.57268,0.57284,343
2025-11-27 15:45:00+00:00,0.57284,0.57286,0.57254,0.57268,781
2025-11-27 16:00:00+00:00,0.57268,0.57282,0.5724,0.57268,809
2025-11-27 16:15:00+00:00,0.5727,0.57274,0.57264,0.57268,317
2025-11-27 16:30:00+00:00,0.57268,0.57268,0.57239,0.5724,182
2025-11-27 16:45:00+00:00,0.57238,0.57254,0.5723,0.57254,137
2025-11-27 17:00:00+00:00,0.57254,0.57266,0.57225,0.57226,154
2025-11-27 17:15:00+00:00,0.57226,0.57226,0.5721,0.57218,174
2025-11-27 17:30:00+00:00,0.57217,0.5723,0.5721,0.57212,181
2025-11-27 17:45:00+00:00,0.5721,0.57236,0.57208,0.57235,214
2025-11-27 18:00:00+00:00,0.57235,0.5724,0.57228,0.57228,78
2025-11-27 18:15:00+00:00,0.57231,0.57231,0.57224,0.57224,72
2025-11-27 18:30:00+00:00,0.57225,0.57226,0.5722,0.57222,61
2025-11-27 18:45:00+00:00,0.5722,0.57235,0.5722,0.5722,72
2025-11-27 19:00:00+00:00,0.57222,0.57231,0.5722,0.5723,108
2025-11-27 19:15:00+00:00,0.5723,0.57236,0.57226,0.57226,99
2025-11-27 19:30:00+00:00,0.57224,0.57226,0.57214,0.57215,172
2025-11-27 19:45:00+00:00,0.57216,0.57222,0.57214,0.57218,195
2025-11-27 20:00:00+00:00,0.5722,0.57222,0.57214,0.57214,106
2025-11-27 20:15:00+00:00,0.57214,0.57221,0.57214,0.57216,66
2025-11-27 20:30:00+00:00,0.57214,0.57223,0.5721,0.5722,103
2025-11-27 20:45:00+00:00,0.5722,0.57228,0.57208,0.57214,145
2025-11-27 21:00:00+00:00,0.57214,0.57238,0.57214,0.57234,128
2025-11-27 21:15:00+00:00,0.57232,0.57262,0.57232,0.57261,140
2025-11-27 21:30:00+00:00,0.5726,0.57268,0.57252,0.57265,146
2025-11-27 21:45:00+00:00,0.57265,0.57294,0.57262,0.57294,230
2025-11-27 22:00:00+00:00,0.57258,0.57296,0.57218,0.57234,129
2025-11-27 22:15:00+00:00,0.57237,0.57274,0.57205,0.57264,392
2025-11-27 22:30:00+00:00,0.57265,0.57277,0.57262,0.57269,122
2025-11-27 22:45:00+00:00,0.5727,0.57276,0.57216,0.57238,706
2025-11-27 23:00:00+00:00,0.57234,0.57282,0.57226,0.5726,324
2025-11-27 23:15:00+00:00,0.5726,0.57268,0.57256,0.5726,131
2025-11-27 23:30:00+00:00,0.57261,0.57288,0.57261,0.57277,138
2025-11-27 23:45:00+00:00,0.5728,0.57302,0.5728,0.57292,124
2025-11-28 00:00:00+00:00,0.57293,0.57316,0.57283,0.57304,250
2025-11-28 00:15:00+00:00,0.57303,0.57305,0.57268,0.57278,637
2025-11-28 00:30:00+00:00,0.5728,0.57295,0.57262,0.57264,470
2025-11-28 00:45:00+00:00,0.57263,0.57268,0.57242,0.57262,696
2025-11-28 01:00:00+00:00,0.57264,0.57292,0.57264,0.57278,1038
2025-11-28 01:15:00+00:00,0.57278,0.57293,0.57259,0.57282,520
2025-11-28 01:30:00+00:00,0.5728,0.57282,0.57244,0.57256,309
2025-11-28 01:45:00+00:00,0.57258,0.57271,0.5723,0.5724,450
2025-11-28 02:00:00+00:00,0.57239,0.57258,0.57238,0.57243,553
2025-11-28 02:15:00+00:00,0.57244,0.57244,0.57217,0.57224,1365
2025-11-28 02:30:00+00:00,0.57225,0.5725,0.57216,0.57226,2420
2025-11-28 02:45:00+00:00,0.57226,0.57248,0.5721,0.57234,3531
2025-11-28 03:00:00+00:00,0.57235,0.57249,0.57203,0.5722,7711
2025-11-28 03:15:00+00:00,0.57222,0.5725,0.5721,0.57221,3452
2025-11-28 03:30:00+00:00,0.57222,0.57234,0.57197,0.57216,4379
2025-11-28 03:45:00+00:00,0.57219,0.57222,0.5719,0.57208,3795
2025-11-28 04:00:00+00:00,0.57208,0.57228,0.57194,0.57215,3617
2025-11-28 04:15:00+00:00,0.57215,0.57223,0.572,0.572,3444
2025-11-28 04:30:00+00:00,0.572,0.57201,0.57178,0.57182,3143
2025-11-28 04:45:00+00:00,0.57182,0.5719,0.57172,0.5718,3528
2025-11-28 05:00:00+00:00,0.5718,0.57195,0.57172,0.5719,6663
2025-11-28 05:15:00+00:00,0.57189,0.57199,0.57161,0.57171,3366
2025-11-28 05:30:00+00:00,0.57171,0.57186,0.5716,0.57164,4765
2025-11-28 05:45:00+00:00,0.57164,0.57186,0.57162,0.57185,3753
2025-11-28 06:00:00+00:00,0.57186,0.5721,0.57178,0.57197,3952
2025-11-28 06:15:00+00:00,0.57196,0.57198,0.57164,0.57174,5541
2025-11-28 06:30:00+00:00,0.57172,0.57188,0.57144,0.5715,3587
2025-11-28 06:45:00+00:00,0.57148,0.5716,0.5713,0.57142,5158
2025-11-28 07:00:00+00:00,0.57142,0.57164,0.57128,0.5714,6919
2025-11-28 07:15:00+00:00,0.5714,0.57175,0.57132,0.57152,8011
2025-11-28 07:30:00+00:00,0.57152,0.57179,0.57138,0.57153,5211
2025-11-28 07:45:00+00:00,0.57154,0.57156,0.57103,0.57107,3303
2025-11-28 08:00:00+00:00,0.57106,0.57146,0.57088,0.57096,4942
2025-11-28 08:15:00+00:00,0.57096,0.57123,0.5709,0.57118,4617
2025-11-28 08:30:00+00:00,0.57116,0.57133,0.57096,0.57112,4546
2025-11-28 08:45:00+00:00,0.57112,0.57128,0.57087,0.5709,4457
2025-11-28 09:00:00+00:00,0.57092,0.57119,0.57071,0.57094,4592
2025-11-28 09:15:00+00:00,0.57094,0.57126,0.57084,0.57094,5206
2025-11-28 09:30:00+00:00,0.57092,0.57128,0.57085,0.5712,7027
2025-11-28 09:45:00+00:00,0.57122,0.57125,0.5708,0.57092,5892
2025-11-28 10:00:00+00:00,0.57092,0.57109,0.57084,0.57103,4608
2025-11-28 10:15:00+00:00,0.57104,0.57109,0.57067,0.57074,3966
2025-11-28 10:30:00+00:00,0.57074,0.57079,0.5705,0.57056,5121
2025-11-28 10:45:00+00:00,0.57056,0.57076,0.57051,0.57066,4710
2025-11-28 11:00:00+00:00,0.57066,0.57068,0.5704,0.57049,4323
2025-11-28 11:15:00+00:00,0.57049,0.57063,0.57038,0.57046,5239
2025-11-28 11:30:00+00:00,0.57047,0.57072,0.57042,0.57063,8468
2025-11-28 11:45:00+00:00,0.57065,0.57096,0.57045,0.57062,7824
2025-11-28 12:00:00+00:00,0.57063,0.5708,0.57044,0.57068,4319
2025-11-28 12:15:00+00:00,0.57067,0.57097,0.5706,0.57093,5161
2025-11-28 12:30:00+00:00,0.57092,0.57116,0.5707,0.57091,6408
2025-11-28 12:45:00+00:00,0.57091,0.57107,0.57075,0.5709,5760
2025-11-28 13:00:00+00:00,0.57092,0.5714,0.57083,0.57122,5775
2025-11-28 13:15:00+00:00,0.57124,0.57144,0.57109,0.57138,4566
2025-11-28 13:30:00+00:00,0.57138,0.57184,0.57138,0.57176,3757
2025-11-28 13:45:00+00:00,0.57174,0.57211,0.57168,0.57204,2251
2025-11-28 14:00:00+00:00,0.57204,0.57244,0.57194,0.5724,1984
2025-11-28 14:15:00+00:00,0.57239,0.57246,0.5719,0.57196,620
2025-11-28 14:30:00+00:00,0.57199,0.57243,0.57184,0.57196,719
2025-11-28 14:45:00+00:00,0.57194,0.57224,0.57176,0.57223,769
2025-11-28 15:00:00+00:00,0.57224,0.57282,0.57214,0.57228,1014
2025-11-28 15:15:00+00:00,0.57229,0.57274,0.5722,0.57262,1283
2025-11-28 15:30:00+00:00,0.57262,0.57336,0.57257,0.57312,1527
2025-11-28 15:45:00+00:00,0.57312,0.57438,0.57312,0.57402,1324
2025-11-28 16:00:00+00:00,0.57402,0.57407,0.57362,0.57384,1515
2025-11-28 16:15:00+00:00,0.57382,0.57388,0.57332,0.57336,740
2025-11-28 16:30:00+00:00,0.57336,0.57357,0.57319,0.57351,751
2025-11-28 16:45:00+00:00,0.57352,0.5737,0.57347,0.57354,630
2025-11-28 17:00:00+00:00,0.57354,0.57366,0.57328,0.57339,558
2025-11-28 17:15:00+00:00,0.57338,0.57343,0.57321,0.57323,677
2025-11-28 17:30:00+00:00,0.57324,0.57346,0.57319,0.5734,502
2025-11-28 17:45:00+00:00,0.57338,0.57392,0.57318,0.57384,517
2025-11-28 18:00:00+00:00,0.57384,0.57388,0.57339,0.57346,471
2025-11-28 18:15:00+00:00,0.57346,0.57372,0.57345,0.57372,546
2025-11-28 18:30:00+00:00,0.57372,0.57372,0.5735,0.57354,760
2025-11-28 18:45:00+00:00,0.57356,0.57368,0.57348,0.57354,918
2025-11-28 19:00:00+00:00,0.57354,0.57362,0.57353,0.57362,94
2025-11-28 19:15:00+00:00,0.57362,0.57366,0.57356,0.57366,227
2025-11-28 19:30:00+00:00,0.57366,0.5737,0.57365,0.57367,53
2025-11-28 19:45:00+00:00,0.57368,0.57372,0.57365,0.57367,1309
2025-11-28 20:00:00+00:00,0.57368,0.57384,0.5736,0.57379,1548
2025-11-28 20:15:00+00:00,0.57378,0.57382,0.57373,0.57376,2302
2025-11-28 20:30:00+00:00,0.57375,0.57389,0.57373,0.57388,3524
2025-11-28 20:45:00+00:00,0.57388,0.57392,0.57378,0.57382,576
2025-11-28 21:00:00+00:00,0.57382,0.57392,0.57365,0.57374,987
2025-11-28 21:15:00+00:00,0.57372,0.57378,0.57358,0.57361,2122
2025-11-28 21:30:00+00:00,0.5736,0.57374,0.57346,0.57364,4315
2025-11-28 21:45:00+00:00,0.57362,0.57372,0.57324,0.57348,7158
2025-11-30 22:00:00+00:00,0.57268,0.57302,0.57268,0.573,115
2025-11-30 22:15:00+00:00,0.573,0.57306,0.57278,0.57284,142
2025-11-30 22:30:00+00:00,0.57284,0.5733,0.5728,0.57315,918
2025-11-30 22:45:00+00:00,0.57314,0.57316,0.57268,0.57276,1359
2025-11-30 23:00:00+00:00,0.57273,0.5738,0.57273,0.57376,426
2025-11-30 23:15:00+00:00,0.57374,0.57394,0.5731,0.57313,376
2025-11-30 23:30:00+00:00,0.57313,0.57331,0.5729,0.5732,313
2025-11-30 23:45:00+00:00,0.5732,0.57362,0.5732,0.5736,328
2025-12-01 00:00:00+00:00,0.57362,0.57371,0.57315,0.5733,882
2025-12-01 00:15:00+00:00,0.57331,0.5736,0.57331,0.57356,607
2025-12-01 00:30:00+00:00,0.57353,0.57376,0.57326,0.57342,852
2025-12-01 00:45:00+00:00,0.57342,0.57346,0.57301,0.57322,974
2025-12-01 01:00:00+00:00,0.57321,0.57391,0.57303,0.5738,1689
2025-12-01 01:15:00+00:00,0.57378,0.57444,0.57371,0.5742,1115
2025-12-01 01:30:00+00:00,0.57421,0.57424,0.57376,0.57396,1223
2025-12-01 01:45:00+00:00,0.57395,0.57428,0.57376,0.57385,913
2025-12-01 02:00:00+00:00,0.57386,0.57386,0.57324,0.57365,1112
2025-12-01 02:15:00+00:00,0.57366,0.57368,0.57298,0.57317,848
2025-12-01 02:30:00+00:00,0.57318,0.57361,0.57314,0.57342,675
2025-12-01 02:45:00+00:00,0.57345,0.57345,0.5729,0.57308,662
2025-12-01 03:00:00+00:00,0.57307,0.57308,0.57256,0.57276,637
2025-12-01 03:15:00+00:00,0.57278,0.57316,0.57275,0.57313,438
2025-12-01 03:30:00+00:00,0.57313,0.57316,0.57298,0.5731,295
2025-12-01 03:45:00+00:00,0.57312,0.57362,0.57309,0.57362,620
2025-12-01 04:00:00+00:00,0.57364,0.57367,0.57318,0.57322,358
2025-12-01 04:15:00+00:00,0.57324,0.57348,0.57322,0.57346,267
2025-12-01 04:30:00+00:00,0.57346,0.57374,0.57338,0.57338,462
2025-12-01 04:45:00+00:00,0.57339,0.57346,0.57314,0.57314,508
