time,o,h,l,c,volume,body_len,candle_len,upper_wick,lower_wick,direction,mid_price,body_pct,candle_type,pinbar_dir,is_special_maru,is_big_maru_as0,is_big_normal_as0,prior_maru_max_len_as0,is_big_maru_as1,is_big_normal_as1,prior_maru_max_len_as1,is_big_maru_as2,is_big_normal_as2,prior_maru_max_len_as2,pat,pat_dir,pat_status,pat_start_idx,pat_end_idx,pat_confirm_idx,is_range,is_range_confirm_idx,is_range_lag,base_pattern,base_low,base_high,base_min_close_open,base_max_close_open,market_state,range_active,range_hi,range_lo,range_start_idx,range_confirm_idx,breakout_th,pullback_th,range_break_frac,cts_idx,cts_price,cts_event,bos_idx,bos_price,bos_event,cts_cycle_id,cts_threshold,bos_threshold,cycle_stage,cts_phase_debug,reversal_watch_active,reversal_bos_th_frozen,pending_reversal_anchor_idx,pending_reversal_apply_idx,structure_id,struct_direction,last_breakout_pat_apply_idx
2025-12-15 18:00:00+00:00,0.57872,0.57908,0.57828,0.57862,1809,9.999999999998899e-05,0.0008000000000000229,0.00036000000000002697,0.00034000000000000696,-1,0.5786800000000001,0.12499999999998265,pinbar,0,False,False,True,0.0013000000000000789,False,False,0.0033400000000000096,False,False,0.0033400000000000096,,0,,-1,-1,-1,1,20,2,base,0.57828,0.57908,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-15 19:00:00+00:00,0.57862,0.57882,0.57835,0.57878,1275,0.00015999999999993797,0.00046999999999997044,4.0000000000040004e-05,0.00026999999999999247,1,0.578585,0.34042553191478303,pinbar,0,False,False,False,0.0013000000000000789,False,False,0.0013000000000000789,False,False,0.0033400000000000096,,0,,-1,-1,-1,1,23,4,base,0.57835,0.57882,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-15 20:00:00+00:00,0.57877,0.57878,0.57842,0.57847,771,0.00029999999999996696,0.00035999999999991594,9.99999999995449e-06,4.999999999999449e-05,-1,0.5786,0.8333333333334362,maru,0,True,False,False,0.0013000000000000789,False,False,0.0013000000000000789,False,False,0.0013000000000000789,one_maru_continuous,-1,CONFIRMED,16,17,20,1,23,3,base,0.57842,0.57878,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-15 21:00:00+00:00,0.57845,0.57865,0.57825,0.5783,702,0.00014999999999998348,0.00039999999999995595,0.00019999999999997797,4.999999999999449e-05,-1,0.57845,0.375,pinbar,0,False,False,False,0.0013000000000000789,False,False,0.0013000000000000789,False,False,0.0013000000000000789,,0,,-1,-1,-1,1,23,2,base,0.57825,0.57865,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-15 22:00:00+00:00,0.57808,0.57828,0.57788,0.5781,1485,1.999999999990898e-05,0.00040000000000006697,0.000180000000000069,0.000200000000000089,1,0.5780799999999999,0.04999999999976408,pinbar,0,False,False,False,0.0013000000000000789,False,False,0.0013000000000000789,False,False,0.0013000000000000789,,0,,-1,-1,-1,0,-1,-1,base,0.57788,0.57828,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-15 23:00:00+00:00,0.57812,0.57894,0.57806,0.57856,1345,0.00043999999999999595,0.0008799999999999919,0.00038000000000004697,5.999999999994898e-05,1,0.5785,0.5,normal,0,True,True,True,0.0013000000000000789,True,True,0.0013000000000000789,True,True,0.0013000000000000789,,0,,-1,-1,-1,0,-1,-1,no base 2nd big,0.57712,0.57894,0.57722,0.57856,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 00:00:00+00:00,0.57856,0.57872,0.57712,0.57722,2848,0.0013400000000000079,0.0016000000000000458,0.000160000000000049,9.999999999998899e-05,-1,0.57792,0.8374999999999809,maru,0,True,True,True,0.0013000000000000789,True,True,0.0013000000000000789,True,True,0.0013000000000000789,,0,,-1,-1,-1,1,27,3,base,0.57712,0.57872,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 01:00:00+00:00,0.57722,0.57735,0.57582,0.5765,4269,0.0007199999999999429,0.0015300000000000313,0.0001300000000000745,0.0006800000000000139,-1,0.576585,0.4705882352940707,normal,0,False,True,True,0.0016000000000000458,True,True,0.0013000000000000789,True,True,0.0013000000000000789,one_maru_continuous,-1,SUCCESS,24,25,-1,0,-1,-1,base,0.57582,0.57735,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 02:00:00+00:00,0.5765,0.57699,0.57636,0.57682,3852,0.00031999999999998696,0.0006300000000000194,0.00017000000000000348,0.000140000000000029,1,0.576675,0.5079365079364716,normal,0,True,False,False,0.0016000000000000458,False,False,0.0016000000000000458,False,False,0.0013000000000000789,,0,,-1,-1,-1,0,-1,-1,base,0.57636,0.57699,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 03:00:00+00:00,0.5768,0.57772,0.57672,0.57768,2516,0.0008799999999999919,0.0010000000000000009,4.0000000000040004e-05,7.999999999996898e-05,1,0.5772200000000001,0.8799999999999911,maru,0,True,False,True,0.0016000000000000458,False,True,0.0016000000000000458,False,True,0.0016000000000000458,,0,,-1,-1,-1,0,-1,-1,base,0.57672,0.57772,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 04:00:00+00:00,0.57768,0.57818,0.57755,0.57792,2155,0.00024000000000001798,0.0006300000000000194,0.000260000000000038,0.00012999999999996348,1,0.5778650000000001,0.38095238095239775,pinbar,0,False,False,False,0.0016000000000000458,False,False,0.0016000000000000458,False,False,0.0016000000000000458,,0,,-1,-1,-1,0,-1,-1,base,0.57755,0.57818,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 05:00:00+00:00,0.5779,0.57816,0.5776,0.57775,2263,0.00014999999999998348,0.0005600000000000049,0.000260000000000038,0.00014999999999998348,-1,0.57788,0.267857142857111,pinbar,0,False,False,False,0.0016000000000000458,False,False,0.0016000000000000458,False,False,0.0016000000000000458,,0,,-1,-1,-1,0,-1,-1,base,0.5776,0.57816,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 06:00:00+00:00,0.57774,0.57856,0.57754,0.57844,2148,0.0006999999999999229,0.0010199999999999099,0.00012000000000000899,0.00019999999999997797,1,0.57805,0.6862745098039066,maru,0,True,False,True,0.0016000000000000458,False,True,0.0016000000000000458,False,True,0.0016000000000000458,one_maru_continuous,1,CONFIRMED,27,28,30,1,33,3,base,0.57754,0.57856,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 07:00:00+00:00,0.57844,0.5787,0.57822,0.5785,1628,6.0000000000060005e-05,0.00048000000000003595,0.00019999999999997797,0.00021999999999999797,1,0.57846,0.12500000000011566,pinbar,0,False,False,False,0.0016000000000000458,False,False,0.0016000000000000458,False,False,0.0016000000000000458,,0,,-1,-1,-1,1,33,2,base,0.57822,0.5787,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 08:00:00+00:00,0.57852,0.57914,0.5785,0.57876,2333,0.00024000000000001798,0.0006399999999999739,0.00037999999999993594,2.0000000000020002e-05,1,0.57882,0.37500000000004335,pinbar,0,False,False,False,0.0016000000000000458,False,False,0.0016000000000000458,False,False,0.0016000000000000458,,0,,-1,-1,-1,1,35,3,base,0.5785,0.57914,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 09:00:00+00:00,0.57878,0.57891,0.57831,0.57833,2304,0.00044999999999995044,0.0006000000000000449,0.0001300000000000745,2.0000000000020002e-05,-1,0.5786100000000001,0.7499999999998612,maru,0,True,False,False,0.0016000000000000458,False,False,0.0016000000000000458,False,False,0.0016000000000000458,,0,,-1,-1,-1,1,35,2,base,0.57831,0.57891,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 10:00:00+00:00,0.57832,0.57863,0.57816,0.57832,2450,0.0,0.00046999999999997044,0.00031000000000003247,0.00015999999999993797,0,0.578395,0.0,pinbar,0,False,False,False,0.0016000000000000458,False,False,0.0016000000000000458,False,False,0.0016000000000000458,,0,,-1,-1,-1,1,36,2,base,0.57816,0.57863,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 11:00:00+00:00,0.5783,0.57854,0.57807,0.57854,1492,0.00024000000000001798,0.00047000000000008146,0.0,0.0002300000000000635,1,0.5783050000000001,0.5106382978722902,normal,0,True,False,False,0.0016000000000000458,False,False,0.0016000000000000458,False,False,0.0016000000000000458,,0,,-1,-1,-1,0,-1,-1,base,0.57807,0.57854,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 12:00:00+00:00,0.57854,0.57862,0.5779,0.57851,2175,3.0000000000085514e-05,0.0007200000000000539,7.999999999996898e-05,0.0006099999999999994,-1,0.57826,0.041666666666782315,pinbar,0,False,False,False,0.0016000000000000458,False,False,0.0016000000000000458,False,False,0.0016000000000000458,,0,,-1,-1,-1,0,-1,-1,base,0.5779,0.57862,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 13:00:00+00:00,0.57854,0.58074,0.5777,0.57924,9063,0.0006999999999999229,0.0030400000000000427,0.0015000000000000568,0.0008400000000000629,1,0.5792200000000001,0.23026315789470825,pinbar,0,False,True,True,0.0016000000000000458,True,True,0.0016000000000000458,True,True,0.0016000000000000458,,0,,-1,-1,-1,1,39,2,base,0.5777,0.58074,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 14:00:00+00:00,0.57922,0.58061,0.5789,0.58042,8150,0.0012000000000000899,0.0017099999999999893,0.00018999999999991246,0.00031999999999998696,1,0.579755,0.7017543859649692,maru,0,True,True,True,0.0016000000000000458,True,True,0.0016000000000000458,True,True,0.0016000000000000458,,0,,-1,-1,-1,1,40,2,no base,0.57854,0.58061,0.57922,0.58044,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 15:00:00+00:00,0.58044,0.58048,0.57854,0.57924,7128,0.0011999999999999789,0.0019399999999999418,4.0000000000040004e-05,0.0006999999999999229,-1,0.57951,0.6185567010309355,normal,0,True,True,True,0.0017099999999999893,True,True,0.0016000000000000458,True,True,0.0016000000000000458,,0,,-1,-1,-1,1,41,2,base,0.57854,0.58048,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 16:00:00+00:00,0.57922,0.57942,0.5788,0.57926,4529,4.0000000000040004e-05,0.0006200000000000649,0.000160000000000049,0.00041999999999997595,1,0.57911,0.06451612903231582,pinbar,0,False,False,False,0.0017099999999999893,False,False,0.0017099999999999893,False,False,0.0016000000000000458,,0,,-1,-1,-1,1,43,3,base,0.5788,0.57942,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 17:00:00+00:00,0.57928,0.57988,0.5788,0.57892,3235,0.00036000000000002697,0.0010799999999999699,0.0005999999999999339,0.00012000000000000899,-1,0.57934,0.3333333333333676,pinbar,0,False,False,True,0.0017099999999999893,False,True,0.0017099999999999893,False,True,0.0017099999999999893,,0,,-1,-1,-1,1,43,2,base,0.5788,0.57988,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 18:00:00+00:00,0.57892,0.57892,0.57798,0.57872,2034,0.00019999999999997797,0.0009399999999999409,0.0,0.0007399999999999629,-1,0.57845,0.21276595744679846,pinbar,1,False,False,True,0.0017099999999999893,False,True,0.0017099999999999893,False,True,0.0017099999999999893,,0,,-1,-1,-1,1,44,2,base,0.57798,0.57892,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 19:00:00+00:00,0.5787,0.57909,0.57726,0.57884,3237,0.000140000000000029,0.0018299999999999983,0.00024999999999997247,0.0014399999999999968,1,0.578175,0.07650273224045308,pinbar,0,False,True,True,0.0017099999999999893,True,True,0.0017099999999999893,True,True,0.0017099999999999893,,0,,-1,-1,-1,1,45,2,base,0.57726,0.57909,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 20:00:00+00:00,0.57884,0.57923,0.5786,0.5788,1402,4.0000000000040004e-05,0.0006300000000000194,0.00039000000000000146,0.00019999999999997797,-1,0.5789150000000001,0.06349206349212504,pinbar,0,False,False,False,0.0017099999999999893,False,False,0.0017099999999999893,False,False,0.0017099999999999893,,0,,-1,-1,-1,1,49,5,base,0.5786,0.57923,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 21:00:00+00:00,0.57882,0.57882,0.57816,0.57834,810,0.00048000000000003595,0.0006599999999999939,0.0,0.00017999999999995797,-1,0.57849,0.7272727272727885,maru,0,True,False,False,0.0017099999999999893,False,False,0.0017099999999999893,False,False,0.0017099999999999893,,0,,-1,-1,-1,1,47,2,base,0.57816,0.57882,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 22:00:00+00:00,0.57826,0.57836,0.57798,0.57812,725,0.000140000000000029,0.00037999999999993594,9.999999999998899e-05,0.00013999999999991797,-1,0.5781700000000001,0.3684210526317173,pinbar,0,False,False,False,0.0017099999999999893,False,False,0.0017099999999999893,False,False,0.0017099999999999893,,0,,-1,-1,-1,1,48,2,base,0.57798,0.57836,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-16 23:00:00+00:00,0.5781,0.5787,0.5781,0.5784,726,0.000300000000000078,0.0006000000000000449,0.00029999999999996696,0.0,1,0.5784,0.5000000000000925,normal,0,True,False,False,0.0017099999999999893,False,False,0.0017099999999999893,False,False,0.0017099999999999893,,0,,-1,-1,-1,1,50,3,base,0.5781,0.5787,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-17 00:00:00+00:00,0.5784,0.5784,0.57761,0.57799,2242,0.00041000000000002146,0.0007900000000000684,0.0,0.00038000000000004697,-1,0.578005,0.5189873417721341,normal,0,True,False,False,0.0017099999999999893,False,False,0.0017099999999999893,False,False,0.0017099999999999893,,0,,-1,-1,-1,1,50,2,base,0.57761,0.5784,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-17 01:00:00+00:00,0.578,0.57889,0.57774,0.5788,3653,0.0008000000000000229,0.0011499999999999844,9.00000000000345e-05,0.00025999999999992696,1,0.578315,0.6956521739130729,maru,0,True,True,True,0.0017099999999999893,True,True,0.0017099999999999893,True,True,0.0017099999999999893,,0,,-1,-1,-1,1,51,2,base,0.57774,0.57889,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-17 02:00:00+00:00,0.57882,0.57885,0.57714,0.5782,4173,0.0006199999999999539,0.0017099999999999893,2.999999999997449e-05,0.001060000000000061,-1,0.577995,0.36257309941518,pinbar,0,False,True,True,0.0017099999999999893,True,True,0.0017099999999999893,True,True,0.0017099999999999893,,0,,-1,-1,-1,1,52,2,base,0.57714,0.57885,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-17 03:00:00+00:00,0.5782,0.57884,0.57796,0.57874,2444,0.0005399999999999849,0.0008799999999999919,9.999999999998899e-05,0.00024000000000001798,1,0.5784,0.6136363636363522,normal,0,True,False,True,0.0017099999999999893,False,True,0.0017099999999999893,False,True,0.0017099999999999893,,0,,-1,-1,-1,0,-1,-1,no base,0.5775,0.57884,0.5775,0.57875,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-17 04:00:00+00:00,0.57875,0.57875,0.5775,0.5775,2341,0.0012499999999999734,0.0012499999999999734,0.0,0.0,-1,0.578125,1.0,maru,0,True,True,True,0.0017099999999999893,True,True,0.0017099999999999893,True,True,0.0017099999999999893,,0,,-1,-1,-1,1,56,4,base,0.5775,0.57875,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-17 05:00:00+00:00,0.57752,0.57763,0.57722,0.57756,2333,3.999999999992898e-05,0.00041000000000002146,7.00000000000145e-05,0.000300000000000078,1,0.577425,0.09756097560957777,pinbar,0,False,False,False,0.0017099999999999893,False,False,0.0017099999999999893,False,False,0.0017099999999999893,one_maru_opposite,-1,SUCCESS,52,53,-1,0,-1,-1,base,0.57722,0.57763,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
2025-12-17 06:00:00+00:00,0.57756,0.57771,0.57692,0.57711,2834,0.00044999999999995044,0.0007899999999999574,0.00014999999999998348,0.00019000000000002348,-1,0.577315,0.5696202531645249,normal,0,True,False,False,0.0017099999999999893,False,False,0.0017099999999999893,False,False,0.0017099999999999893,,0,,-1,-1,-1,1,56,2,base,0.57692,0.57771,,,,0,-1.0,-1.0,-1,-1,,,,-1,,,-1,,,0,,,,,0,,-1,-1,-1,0,-1
