time,o,h,l,c,volume,body_len,candle_len,upper_wick,lower_wick,direction,mid_price,body_pct,candle_type,pinbar_dir,is_special_maru,is_big_maru_as0,is_big_normal_as0,prior_maru_max_len_as0,is_big_maru_as1,is_big_normal_as1,prior_maru_max_len_as1,is_big_maru_as2,is_big_normal_as2,prior_maru_max_len_as2,pat,pat_dir,pat_status,pat_start_idx,pat_end_idx,pat_confirm_idx,is_range,is_range_confirm_idx,is_range_lag,market_state,range_active,range_hi,range_lo,range_start_idx,range_confirm_idx,breakout_th,pullback_th,range_break_frac,cts_idx,cts_price,cts_event,bos_idx,bos_price,bos_event,cts_cycle_id,cts_threshold,bos_threshold,cycle_stage,cts_phase_debug,reversal_watch_active,reversal_bos_th_frozen,reversal_watch_extreme,last_breakout_pat_apply_idx
2025-12-26 06:45:00+00:00,0.58294,0.58297,0.58276,0.58284,464,9.999999999998899e-05,0.00021000000000004349,2.999999999997449e-05,8.000000000008001e-05,-1,0.582865,0.4761904761903251,normal,0,False,False,False,0.0007100000000000994,False,False,0.0005999999999999339,False,False,0.0005999999999999339,one_maru_continuous,-1,SUCCESS,34,35,-1,0,-1,-1,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 07:00:00+00:00,0.58286,0.58294,0.58255,0.58258,676,0.000280000000000058,0.00039000000000000146,7.999999999996898e-05,2.999999999997449e-05,-1,0.5827450000000001,0.717948717948864,maru,0,True,False,True,0.0007100000000000994,False,True,0.0007100000000000994,False,True,0.0005999999999999339,,0,,-1,-1,-1,0,-1,-1,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 07:15:00+00:00,0.5826,0.58272,0.58242,0.58257,489,2.999999999997449e-05,0.00029999999999996696,0.00012000000000000899,0.00014999999999998348,-1,0.58257,0.09999999999992598,pinbar,1,False,False,False,0.0007100000000000994,False,False,0.0007100000000000994,False,False,0.0007100000000000994,,0,,-1,-1,-1,1,39,2,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 07:30:00+00:00,0.58256,0.58266,0.58223,0.58226,672,0.00029999999999996696,0.00042999999999993044,9.999999999998899e-05,2.999999999997449e-05,-1,0.582445,0.6976744186046872,maru,0,True,False,True,0.0007100000000000994,False,True,0.0007100000000000994,False,True,0.0007100000000000994,continuous,-1,SUCCESS,36,38,-1,1,40,2,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 07:45:00+00:00,0.58224,0.5827,0.5822,0.58248,910,0.00024000000000001798,0.0004999999999999449,0.00021999999999999797,3.999999999992898e-05,1,0.58245,0.4800000000000888,normal,0,False,False,True,0.0007100000000000994,False,True,0.0007100000000000994,False,True,0.0007100000000000994,,0,,-1,-1,-1,1,41,2,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 08:00:00+00:00,0.58247,0.58248,0.58216,0.58232,950,0.0001500000000000945,0.00031999999999998696,9.99999999995449e-06,0.00015999999999993797,-1,0.58232,0.4687500000003144,normal,0,False,False,False,0.0007100000000000994,False,False,0.0007100000000000994,False,False,0.0007100000000000994,,0,,-1,-1,-1,1,42,2,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 08:15:00+00:00,0.58232,0.58252,0.58228,0.58231,758,9.99999999995449e-06,0.00024000000000001798,0.000200000000000089,2.999999999997449e-05,-1,0.5824,0.04166666666647392,pinbar,-1,False,False,False,0.0007100000000000994,False,False,0.0007100000000000994,False,False,0.0007100000000000994,,0,,-1,-1,-1,0,-1,-1,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 08:30:00+00:00,0.5823,0.58234,0.58211,0.58218,557,0.00012000000000000899,0.00022999999999995246,3.999999999992898e-05,7.00000000000145e-05,-1,0.582225,0.5217391304349295,normal,0,False,False,False,0.0007100000000000994,False,False,0.0007100000000000994,False,False,0.0007100000000000994,,0,,-1,-1,-1,0,-1,-1,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 08:45:00+00:00,0.58217,0.5826,0.58212,0.58257,311,0.00040000000000006697,0.00048000000000003595,2.999999999997449e-05,4.999999999999449e-05,1,0.58236,0.8333333333334104,maru,0,True,True,True,0.0007100000000000994,True,True,0.0007100000000000994,True,True,0.0007100000000000994,,0,,-1,-1,-1,1,48,5,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 09:00:00+00:00,0.58258,0.58264,0.58207,0.58207,651,0.0005100000000000104,0.0005700000000000705,6.0000000000060005e-05,0.0,-1,0.582355,0.8947368421051709,maru,0,True,True,True,0.0007100000000000994,True,True,0.0007100000000000994,True,True,0.0007100000000000994,,0,,-1,-1,-1,1,48,4,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 09:15:00+00:00,0.58208,0.58212,0.58193,0.58206,311,2.0000000000020002e-05,0.00019000000000002348,3.999999999992898e-05,0.0001300000000000745,-1,0.582025,0.10526315789482911,pinbar,1,False,False,False,0.0007100000000000994,False,False,0.0007100000000000994,False,False,0.0007100000000000994,one_maru_continuous,-1,SUCCESS,44,45,-1,1,50,5,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 09:30:00+00:00,0.58204,0.58215,0.5819,0.58196,415,7.999999999996898e-05,0.00024999999999997247,0.00010999999999994348,6.0000000000060005e-05,-1,0.582025,0.3199999999999112,pinbar,0,False,False,False,0.0007100000000000994,False,False,0.0007100000000000994,False,False,0.0007100000000000994,,0,,-1,-1,-1,1,48,2,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 09:45:00+00:00,0.58196,0.58212,0.5819,0.5819,515,6.0000000000060005e-05,0.00021999999999999797,0.00015999999999993797,0.0,-1,0.5820099999999999,0.272727272727548,pinbar,-1,False,False,False,0.0007100000000000994,False,False,0.0007100000000000994,False,False,0.0007100000000000994,,0,,-1,-1,-1,1,50,3,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 10:00:00+00:00,0.58188,0.5822,0.5818,0.58214,396,0.000260000000000038,0.00040000000000006697,6.0000000000060005e-05,7.999999999996898e-05,1,0.5820000000000001,0.6499999999999861,normal,0,False,False,True,0.0007100000000000994,False,True,0.0007100000000000994,False,True,0.0007100000000000994,,0,,-1,-1,-1,1,50,2,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 10:15:00+00:00,0.58215,0.58231,0.58206,0.58215,772,0.0,0.00024999999999997247,0.000160000000000049,8.999999999992347e-05,0,0.582185,0.0,pinbar,-1,False,False,False,0.0007100000000000994,False,False,0.0007100000000000994,False,False,0.0007100000000000994,,0,,-1,-1,-1,1,52,3,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 10:30:00+00:00,0.58216,0.58222,0.58204,0.58208,445,7.999999999996898e-05,0.00017999999999995797,5.999999999994898e-05,4.0000000000040004e-05,-1,0.58213,0.4444444444443759,normal,0,False,False,False,0.0007100000000000994,False,False,0.0007100000000000994,False,False,0.0007100000000000994,,0,,-1,-1,-1,1,52,2,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 10:45:00+00:00,0.58208,0.58208,0.58188,0.58193,278,0.0001500000000000945,0.000200000000000089,0.0,4.999999999999449e-05,-1,0.5819799999999999,0.7500000000001388,maru,0,True,False,False,0.0007100000000000994,False,False,0.0007100000000000994,False,False,0.0007100000000000994,,0,,-1,-1,-1,1,53,2,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 11:00:00+00:00,0.58194,0.58211,0.58192,0.58208,352,0.000140000000000029,0.00019000000000002348,2.999999999997449e-05,2.0000000000020002e-05,1,0.582015,0.7368421052632194,maru,0,False,False,False,0.0005700000000000705,False,False,0.0007100000000000994,False,False,0.0007100000000000994,,0,,-1,-1,-1,1,55,3,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 11:15:00+00:00,0.58207,0.58228,0.58202,0.58204,400,2.999999999997449e-05,0.000260000000000038,0.00021000000000004349,2.0000000000020002e-05,-1,0.58215,0.11538461538450043,pinbar,-1,False,False,False,0.0005700000000000705,False,False,0.0005700000000000705,False,False,0.0007100000000000994,,0,,-1,-1,-1,1,55,2,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 11:30:00+00:00,0.58206,0.58224,0.58202,0.58219,334,0.00012999999999996348,0.00021999999999999797,4.999999999999449e-05,4.0000000000040004e-05,1,0.58213,0.5909090909089303,normal,0,False,False,False,0.0005700000000000705,False,False,0.0005700000000000705,False,False,0.0005700000000000705,,0,,-1,-1,-1,1,58,4,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 11:45:00+00:00,0.58221,0.58221,0.58194,0.58208,552,0.00012999999999996348,0.00026999999999999247,0.0,0.000140000000000029,-1,0.582075,0.48148148148135966,normal,0,False,False,False,0.0005700000000000705,False,False,0.0005700000000000705,False,False,0.0005700000000000705,,0,,-1,-1,-1,1,58,3,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 12:00:00+00:00,0.58208,0.58212,0.58184,0.58191,512,0.00017000000000000348,0.00027999999999994696,3.999999999992898e-05,7.00000000000145e-05,-1,0.5819799999999999,0.6071428571429845,normal,0,False,False,False,0.0005700000000000705,False,False,0.0005700000000000705,False,False,0.0005700000000000705,,0,,-1,-1,-1,1,58,2,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 12:15:00+00:00,0.5819,0.58194,0.58182,0.58189,408,9.99999999995449e-06,0.00012000000000000899,4.0000000000040004e-05,7.00000000000145e-05,-1,0.58188,0.08333333333294785,pinbar,1,False,False,False,0.0005700000000000705,False,False,0.0005700000000000705,False,False,0.0005700000000000705,,0,,-1,-1,-1,0,-1,-1,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 12:30:00+00:00,0.5819,0.58209,0.58183,0.58202,669,0.00012000000000000899,0.000260000000000038,7.00000000000145e-05,7.00000000000145e-05,1,0.58196,0.4615384615384287,normal,0,False,False,False,0.0005700000000000705,False,False,0.0005700000000000705,False,False,0.0005700000000000705,,0,,-1,-1,-1,0,-1,-1,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 12:45:00+00:00,0.58205,0.5822,0.582,0.58214,625,9.00000000000345e-05,0.000200000000000089,6.0000000000060005e-05,4.999999999999449e-05,1,0.5821000000000001,0.44999999999997226,normal,0,False,False,False,0.0005700000000000705,False,False,0.0005700000000000705,False,False,0.0005700000000000705,,0,,-1,-1,-1,0,-1,-1,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 13:00:00+00:00,0.58217,0.58265,0.58204,0.58257,1022,0.00040000000000006697,0.0006099999999999994,7.999999999996898e-05,0.00012999999999996348,1,0.582345,0.6557377049181432,normal,0,False,False,True,0.0005700000000000705,False,True,0.0005700000000000705,False,True,0.0005700000000000705,,0,,-1,-1,-1,0,-1,-1,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
2025-12-26 13:15:00+00:00,0.58258,0.58282,0.58253,0.58278,848,0.00019999999999997797,0.00029000000000001247,4.0000000000040004e-05,4.999999999999449e-05,1,0.582675,0.6896551724136875,maru,0,False,False,True,0.0005700000000000705,False,True,0.0005700000000000705,False,True,0.0005700000000000705,,0,,-1,-1,-1,0,-1,-1,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,,-1
