time,o,h,l,c,volume,body_len,candle_len,upper_wick,lower_wick,direction,mid_price,body_pct,candle_type,pinbar_dir,is_special_maru,is_big_maru_as0,is_big_normal_as0,prior_maru_max_len_as0,is_big_maru_as1,is_big_normal_as1,prior_maru_max_len_as1,is_big_maru_as2,is_big_normal_as2,prior_maru_max_len_as2,pat,pat_dir,pat_status,pat_start_idx,pat_end_idx,pat_confirm_idx,is_range,is_range_confirm_idx,is_range_lag,base_pattern,base_low,base_high,base_min_close_open,base_max_close_open,market_state,range_active,range_hi,range_lo,range_start_idx,range_confirm_idx,breakout_th,pullback_th,range_break_frac,cts_idx,cts_price,cts_event,bos_idx,bos_price,bos_event,cts_cycle_id,cts_threshold,bos_threshold,cycle_stage,cts_phase_debug,reversal_watch_active,reversal_bos_th_frozen,pending_reversal_anchor_idx,pending_reversal_apply_idx,structure_id,struct_direction,last_breakout_pat_apply_idx
2025-12-19 10:00:00+00:00,0.57487,0.57508,0.57461,0.57502,2551,0.00014999999999998348,0.00047000000000008146,6.0000000000060005e-05,0.000260000000000038,1,0.574845,0.3191489361701223,pinbar,0,False,False,False,0.0017300000000000093,False,False,0.0017300000000000093,False,False,0.0017300000000000093,,0,,-1,-1,-1,0,-1,-1,base,0.57461,0.57508,,,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,-1,-1,0,1,-1
2025-12-19 11:00:00+00:00,0.575,0.57504,0.57435,0.57458,1977,0.00041999999999997595,0.0006899999999999684,4.0000000000040004e-05,0.00022999999999995246,-1,0.574695,0.6086956521739061,normal,0,True,False,False,0.0017300000000000093,False,False,0.0017300000000000093,False,False,0.0017300000000000093,,0,,-1,-1,-1,1,13,2,base,0.57435,0.57504,,,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,-1,-1,0,1,-1
2025-12-19 12:00:00+00:00,0.57456,0.57462,0.57412,0.57412,1965,0.00043999999999999595,0.000500000000000056,6.0000000000060005e-05,0.0,-1,0.57437,0.8799999999998934,maru,0,True,False,False,0.0017300000000000093,False,False,0.0017300000000000093,False,False,0.0017300000000000093,one_maru_opposite,-1,CONFIRMED,7,8,12,0,-1,-1,base,0.57412,0.57462,,,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,-1,-1,0,1,-1
2025-12-19 13:00:00+00:00,0.57414,0.57454,0.5736,0.57452,2751,0.00038000000000004697,0.0009400000000000519,2.0000000000020002e-05,0.0005399999999999849,1,0.5740700000000001,0.4042553191489638,pinbar,0,False,False,True,0.0017300000000000093,False,True,0.0017300000000000093,False,True,0.0017300000000000093,,0,,-1,-1,-1,0,-1,-1,base,0.5736,0.57454,,,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,-1,-1,0,1,-1
2025-12-19 14:00:00+00:00,0.57454,0.5758,0.57446,0.57568,4836,0.0011399999999999189,0.0013400000000000079,0.00012000000000000899,8.000000000008001e-05,1,0.5751299999999999,0.8507462686566509,maru,0,True,True,True,0.0017300000000000093,True,True,0.0017300000000000093,True,True,0.0017300000000000093,,0,,-1,-1,-1,0,-1,-1,base,0.57446,0.5758,,,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,-1,-1,0,1,-1
2025-12-19 15:00:00+00:00,0.57564,0.57601,0.57483,0.57522,4365,0.00042000000000008697,0.0011800000000000699,0.00036999999999998145,0.00039000000000000146,-1,0.57542,0.35593220338988313,pinbar,0,False,True,True,0.0017300000000000093,True,True,0.0017300000000000093,True,True,0.0017300000000000093,,0,,-1,-1,-1,1,17,2,base,0.57483,0.57601,,,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,-1,-1,0,1,-1
2025-12-19 16:00:00+00:00,0.57522,0.57601,0.57515,0.5759,3267,0.0006800000000000139,0.0008599999999999719,0.0001100000000000545,6.999999999990347e-05,1,0.57558,0.7906976744186467,maru,0,True,False,True,0.0017300000000000093,False,True,0.0017300000000000093,False,True,0.0017300000000000093,,0,,-1,-1,-1,1,20,4,base,0.57515,0.57601,,,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,-1,-1,0,1,-1
2025-12-19 17:00:00+00:00,0.5759,0.5761,0.57556,0.57594,2263,4.0000000000040004e-05,0.0005399999999999849,0.00015999999999993797,0.00034000000000000696,1,0.57583,0.07407407407415022,pinbar,0,False,False,False,0.0017300000000000093,False,False,0.0017300000000000093,False,False,0.0017300000000000093,,0,,-1,-1,-1,1,20,3,base,0.57556,0.5761,,,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,-1,-1,0,1,-1
2025-12-19 18:00:00+00:00,0.57594,0.57657,0.57592,0.57615,1663,0.00021000000000004349,0.0006500000000000394,0.00041999999999997595,2.0000000000020002e-05,1,0.576245,0.3230769230769704,pinbar,0,False,False,False,0.0017300000000000093,False,False,0.0017300000000000093,False,False,0.0017300000000000093,,0,,-1,-1,-1,0,-1,-1,base,0.57592,0.57657,,,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,-1,-1,0,1,-1
2025-12-19 19:00:00+00:00,0.57614,0.57648,0.57606,0.57644,1244,0.00029999999999996696,0.00041999999999997595,4.0000000000040004e-05,7.999999999996898e-05,1,0.5762700000000001,0.7142857142856766,maru,0,True,False,False,0.0017300000000000093,False,False,0.0017300000000000093,False,False,0.0017300000000000093,,0,,-1,-1,-1,1,24,5,base,0.57606,0.57648,,,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,-1,-1,0,1,-1
2025-12-19 20:00:00+00:00,0.57642,0.57654,0.57558,0.57581,739,0.0006099999999999994,0.0009600000000000719,0.00012000000000000899,0.0002300000000000635,-1,0.57606,0.6354166666666184,normal,0,True,False,True,0.0017300000000000093,False,True,0.0017300000000000093,False,True,0.0017300000000000093,,0,,-1,-1,-1,1,23,3,base,0.57558,0.57654,,,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,-1,-1,0,1,-1
2025-12-19 21:00:00+00:00,0.57582,0.57592,0.57531,0.57558,1533,0.00024000000000001798,0.0006099999999999994,9.999999999998899e-05,0.00026999999999999247,-1,0.575615,0.39344262295084953,pinbar,0,False,False,False,0.0017300000000000093,False,False,0.0017300000000000093,False,False,0.0017300000000000093,,0,,-1,-1,-1,1,23,2,base,0.57531,0.57592,,,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,-1,-1,0,1,-1
2025-12-21 22:00:00+00:00,0.57539,0.57545,0.57464,0.57503,1013,0.00035999999999991594,0.0008099999999999774,6.0000000000060005e-05,0.00039000000000000146,-1,0.575045,0.44444444444435305,normal,0,False,False,False,0.0017300000000000093,False,False,0.0017300000000000093,False,False,0.0017300000000000093,,0,,-1,-1,-1,0,-1,-1,base,0.57464,0.57545,,,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,-1,-1,0,1,-1
2025-12-21 23:00:00+00:00,0.57503,0.57574,0.57503,0.57562,3972,0.0005899999999999794,0.0007099999999999884,0.00012000000000000899,0.0,1,0.575385,0.8309859154929423,maru,0,True,False,False,0.0017300000000000093,False,False,0.0017300000000000093,False,False,0.0017300000000000093,,0,,-1,-1,-1,0,-1,-1,base,0.57503,0.57574,,,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,-1,-1,0,1,-1
2025-12-22 00:00:00+00:00,0.57564,0.57648,0.57564,0.57644,4664,0.0007999999999999119,0.0008399999999999519,4.0000000000040004e-05,0.0,1,0.57606,0.952380952380902,maru,0,True,False,True,0.0013400000000000079,False,False,0.0017300000000000093,False,False,0.0017300000000000093,,0,,-1,-1,-1,0,-1,-1,base,0.57564,0.57648,,,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,-1,-1,0,1,-1
2025-12-22 01:00:00+00:00,0.57644,0.57696,0.576,0.57628,5679,0.00015999999999993797,0.0009600000000000719,0.000520000000000076,0.000280000000000058,-1,0.57648,0.16666666666658958,pinbar,0,False,True,True,0.0013400000000000079,True,True,0.0013400000000000079,False,True,0.0017300000000000093,,0,,-1,-1,-1,1,27,2,base,0.576,0.57696,,,none,0,,,-1,-1,,,,-1,,,-1,,,0,,,NONE,NONE,0,,-1,-1,0,1,-1
2025-12-22 02:00:00+00:00,0.5763,0.57704,0.57626,0.57694,1222,0.0006399999999999739,0.0007800000000000029,9.999999999998899e-05,4.0000000000040004e-05,1,0.57665,0.8205128205127841,maru,0,True,False,True,0.0013400000000000079,False,True,0.0013400000000000079,False,True,0.0013400000000000079,one_maru_continuous,1,CONFIRMED,23,24,26,1,28,2,base,0.57626,0.57704,,,breakout,0,,,-1,-1,,,,26,0.57704,CTS_UPDATED,13,0.5736,BOS_CONFIRMED,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,26
2025-12-22 03:00:00+00:00,0.57694,0.57716,0.57654,0.57662,2156,0.00031999999999998696,0.0006199999999999539,0.00021999999999999797,7.999999999996898e-05,-1,0.5768500000000001,0.5161290322580818,normal,0,True,True,True,0.0008599999999999719,False,False,0.0013400000000000079,False,False,0.0013400000000000079,,0,,-1,-1,-1,1,29,2,no base,0.57654,0.57716,0.5766,0.57702,range,1,0.57716,0.57654,27,29,0.57716,0.57654,,27,0.57716,,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,26
2025-12-22 04:00:00+00:00,0.5766,0.57714,0.57658,0.57702,1260,0.00041999999999997595,0.0005600000000000049,0.00012000000000000899,2.0000000000020002e-05,1,0.5768599999999999,0.7499999999999505,maru,0,True,True,True,0.0008599999999999719,True,True,0.0008599999999999719,False,False,0.0013400000000000079,,0,,-1,-1,-1,1,30,2,base,0.57658,0.57714,,,range,1,0.57716,0.57654,27,29,0.57716,0.57654,,27,0.57716,,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,26
2025-12-22 05:00:00+00:00,0.57703,0.57712,0.57676,0.5769,1831,0.0001300000000000745,0.00035999999999991594,8.999999999992347e-05,0.00013999999999991797,-1,0.57694,0.36111111111140237,pinbar,0,False,False,False,0.0008399999999999519,False,False,0.0008599999999999719,False,False,0.0008599999999999719,,0,,-1,-1,-1,0,-1,-1,base,0.57676,0.57712,,,range,1,0.57716,0.57654,27,29,0.57716,0.57654,,27,0.57716,,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,26
2025-12-22 06:00:00+00:00,0.5769,0.57706,0.57668,0.57692,1760,2.0000000000020002e-05,0.00038000000000004697,0.000140000000000029,0.00021999999999999797,1,0.57687,0.052631578947414555,pinbar,0,False,False,False,0.0008399999999999519,False,False,0.0008399999999999519,False,False,0.0008599999999999719,,0,,-1,-1,-1,0,-1,-1,base,0.57668,0.57706,,,range,1,0.57716,0.57654,27,29,0.57716,0.57654,,27,0.57716,,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,26
2025-12-22 07:00:00+00:00,0.57691,0.57836,0.5769,0.57788,2398,0.0009699999999999154,0.0014600000000000168,0.00048000000000003595,1.0000000000065512e-05,1,0.57763,0.66438356164377,maru,0,True,True,True,0.0008399999999999519,True,True,0.0008399999999999519,True,True,0.0008399999999999519,,0,,-1,-1,-1,1,33,2,base,0.5769,0.57836,,,range,1,0.57716,0.57654,27,29,0.57716,0.57654,0.7422680412371193,31,0.57836,CTS_UPDATED,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,26
2025-12-22 08:00:00+00:00,0.57783,0.5785,0.57774,0.57844,2158,0.0006099999999999994,0.0007599999999999829,6.0000000000060005e-05,8.999999999992347e-05,1,0.57812,0.8026315789473857,maru,0,True,False,True,0.0014600000000000168,True,True,0.0008399999999999519,True,True,0.0008399999999999519,one_maru_continuous,1,SUCCESS,31,32,-1,1,34,2,base,0.57774,0.5785,,,breakout,0,,,-1,-1,,,1.0,32,0.5785,CTS_UPDATED,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,32
2025-12-22 09:00:00+00:00,0.57843,0.5785,0.5779,0.57828,2003,0.00014999999999998348,0.0006000000000000449,7.00000000000145e-05,0.00038000000000004697,-1,0.5782,0.24999999999995373,pinbar,0,False,False,False,0.0014600000000000168,False,False,0.0014600000000000168,True,True,0.0008399999999999519,,0,,-1,-1,-1,0,-1,-1,base,0.5779,0.5785,,,breakout,0,,,-1,-1,,,,32,0.5785,,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,32
2025-12-22 10:00:00+00:00,0.57827,0.57866,0.57824,0.57841,2092,0.000140000000000029,0.00041999999999997595,0.00024999999999997247,2.999999999997449e-05,1,0.5784499999999999,0.33333333333342147,pinbar,0,False,False,False,0.0014600000000000168,False,False,0.0014600000000000168,False,False,0.0014600000000000168,,0,,-1,-1,-1,0,-1,-1,base,0.57824,0.57866,,,breakout,0,,,-1,-1,,,,34,0.57866,CTS_UPDATED,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,32
2025-12-22 11:00:00+00:00,0.57842,0.57886,0.57829,0.57885,2109,0.00042999999999993044,0.0005700000000000705,1.0000000000065512e-05,0.0001300000000000745,1,0.5785750000000001,0.7543859649120654,maru,0,True,False,False,0.0014600000000000168,False,False,0.0014600000000000168,False,False,0.0014600000000000168,,0,,-1,-1,-1,0,-1,-1,base,0.57829,0.57886,,,breakout,0,,,-1,-1,,,,35,0.57886,CTS_UPDATED,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,32
2025-12-22 12:00:00+00:00,0.57886,0.57897,0.57854,0.5789,2247,3.999999999992898e-05,0.00042999999999993044,7.00000000000145e-05,0.00031999999999998696,1,0.578755,0.09302325581380337,pinbar,0,False,False,False,0.0014600000000000168,False,False,0.0014600000000000168,False,False,0.0014600000000000168,,0,,-1,-1,-1,0,-1,-1,base,0.57854,0.57897,,,breakout,0,,,-1,-1,,,,36,0.57897,CTS_UPDATED,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,32
2025-12-22 13:00:00+00:00,0.57892,0.57926,0.5788,0.57888,2673,4.0000000000040004e-05,0.00046000000000001595,0.00034000000000000696,7.999999999996898e-05,-1,0.5790299999999999,0.08695652173921438,pinbar,0,False,False,False,0.0014600000000000168,False,False,0.0014600000000000168,False,False,0.0014600000000000168,,0,,-1,-1,-1,0,-1,-1,base,0.5788,0.57926,,,breakout,0,,,-1,-1,,,,37,0.57926,CTS_UPDATED,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,32
2025-12-22 14:00:00+00:00,0.5789,0.57982,0.57852,0.57968,3643,0.0007800000000000029,0.0012999999999999678,0.000140000000000029,0.00037999999999993594,1,0.57917,0.6000000000000171,normal,0,True,True,True,0.0014600000000000168,True,True,0.0014600000000000168,True,True,0.0014600000000000168,,0,,-1,-1,-1,1,40,2,base,0.57852,0.57982,,,breakout,0,,,-1,-1,,,,38,0.57982,CTS_UPDATED,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,32
2025-12-22 15:00:00+00:00,0.57969,0.58,0.5794,0.57944,3839,0.0002500000000000835,0.0005999999999999339,0.00030999999999992145,3.999999999992898e-05,-1,0.5797,0.4166666666668517,normal,0,False,False,False,0.0014600000000000168,False,False,0.0014600000000000168,False,False,0.0014600000000000168,,0,,-1,-1,-1,1,41,2,base,0.5794,0.58,,,range,1,0.58,0.5794,39,41,0.58,0.5794,,39,0.58,,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,32
2025-12-22 16:00:00+00:00,0.57944,0.5798,0.5793,0.57964,3176,0.000200000000000089,0.0004999999999999449,0.00015999999999993797,0.00013999999999991797,1,0.57955,0.40000000000022207,pinbar,0,False,False,False,0.0014600000000000168,False,False,0.0014600000000000168,False,False,0.0014600000000000168,,0,,-1,-1,-1,1,42,2,base,0.5793,0.5798,,,range,1,0.58,0.5793,39,41,0.58,0.5793,,39,0.58,,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,32
2025-12-22 17:00:00+00:00,0.57964,0.58016,0.57954,0.5798,2421,0.00015999999999993797,0.0006199999999999539,0.00036000000000002697,9.999999999998899e-05,1,0.57985,0.25806451612895137,pinbar,0,False,False,False,0.0014600000000000168,False,False,0.0014600000000000168,False,False,0.0014600000000000168,,0,,-1,-1,-1,0,-1,-1,base,0.57954,0.58016,,,range,1,0.58016,0.5793,39,41,0.58016,0.5793,,41,0.58016,CTS_UPDATED,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,32
2025-12-22 18:00:00+00:00,0.5798,0.57982,0.57924,0.57945,1168,0.00034999999999996145,0.0005800000000000249,2.0000000000020002e-05,0.00021000000000004349,-1,0.57953,0.6034482758619766,normal,0,True,False,False,0.0014600000000000168,False,False,0.0014600000000000168,False,False,0.0014600000000000168,,0,,-1,-1,-1,1,44,2,base,0.57924,0.57982,,,range,1,0.58016,0.57924,39,41,0.58016,0.57924,,41,0.58016,,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,32
2025-12-22 19:00:00+00:00,0.57944,0.57948,0.5792,0.57942,1262,1.999999999990898e-05,0.00027999999999994696,4.0000000000040004e-05,0.00021999999999999797,-1,0.57934,0.07142857142825988,pinbar,0,False,False,False,0.0014600000000000168,False,False,0.0014600000000000168,False,False,0.0014600000000000168,,0,,-1,-1,-1,1,46,3,base,0.5792,0.57948,,,range,1,0.58016,0.5792,39,41,0.58016,0.5792,,41,0.58016,,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,32
2025-12-22 20:00:00+00:00,0.5794,0.5797,0.57924,0.57936,1178,4.0000000000040004e-05,0.00046000000000001595,0.00029999999999996696,0.00012000000000000899,-1,0.5794699999999999,0.08695652173921438,pinbar,0,False,False,False,0.0014600000000000168,False,False,0.0014600000000000168,False,False,0.0014600000000000168,,0,,-1,-1,-1,1,46,2,base,0.57924,0.5797,,,range,1,0.58016,0.5792,39,41,0.58016,0.5792,,41,0.58016,,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,32
2025-12-22 21:00:00+00:00,0.57936,0.57961,0.57934,0.57952,726,0.000160000000000049,0.00026999999999999247,8.999999999992347e-05,2.0000000000020002e-05,1,0.579475,0.5925925925927906,normal,0,True,False,False,0.0014600000000000168,False,False,0.0014600000000000168,False,False,0.0014600000000000168,,0,,-1,-1,-1,1,47,2,base,0.57934,0.57961,,,range,1,0.58016,0.5792,39,41,0.58016,0.5792,,41,0.58016,,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,32
2025-12-22 22:00:00+00:00,0.57901,0.57956,0.57878,0.5794,759,0.00039000000000000146,0.0007800000000000029,0.00015999999999993797,0.0002300000000000635,1,0.57917,0.5,normal,0,True,False,True,0.0014600000000000168,False,True,0.0014600000000000168,False,True,0.0014600000000000168,,0,,-1,-1,-1,0,-1,-1,base,0.57878,0.57956,,,range,1,0.58016,0.57878,39,41,0.58016,0.57878,,41,0.58016,,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,32
2025-12-22 23:00:00+00:00,0.57938,0.57978,0.57934,0.57956,833,0.00017999999999995797,0.00043999999999999595,0.00021999999999999797,4.0000000000040004e-05,1,0.57956,0.40909090909081736,normal,0,False,False,False,0.0014600000000000168,False,False,0.0014600000000000168,False,False,0.0014600000000000168,,0,,-1,-1,-1,0,-1,-1,base,0.57934,0.57978,,,range,1,0.58016,0.57878,39,41,0.58016,0.57878,,41,0.58016,,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,32
2025-12-23 00:00:00+00:00,0.57956,0.58078,0.57948,0.58028,1961,0.0007200000000000539,0.0012999999999999678,0.0004999999999999449,7.999999999996898e-05,1,0.58013,0.553846153846209,normal,0,True,True,True,0.0014600000000000168,True,True,0.0014600000000000168,True,True,0.0014600000000000168,,0,,-1,-1,-1,0,-1,-1,base,0.57948,0.58078,,,range,1,0.58078,0.57878,39,41,0.58078,0.57878,0.16666666666666666,48,0.58078,CTS_UPDATED,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,32
2025-12-23 01:00:00+00:00,0.58028,0.58098,0.58006,0.5807,2452,0.00041999999999997595,0.0009200000000000319,0.000280000000000058,0.00021999999999999797,1,0.58052,0.4565217391303928,normal,0,False,False,True,0.0014600000000000168,False,True,0.0014600000000000168,False,True,0.0014600000000000168,,0,,-1,-1,-1,0,-1,-1,base,0.58006,0.58098,,,range,1,0.58098,0.57878,39,41,0.58098,0.57878,,49,0.58098,CTS_UPDATED,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,32
2025-12-23 02:00:00+00:00,0.58073,0.58169,0.58072,0.58158,2452,0.0008500000000000174,0.0009700000000000264,0.0001100000000000545,9.99999999995449e-06,1,0.581205,0.8762886597938085,maru,0,True,True,True,0.0014600000000000168,True,True,0.0014600000000000168,True,True,0.0014600000000000168,,0,,-1,-1,-1,1,52,2,base,0.58072,0.58169,,,range,1,0.58098,0.57878,39,41,0.58098,0.57878,0.7058823529410843,50,0.58169,CTS_UPDATED,13,0.5736,,1,,0.5736,SEEK_PULLBACK,EST_OR_UPD,0,,-1,-1,0,1,32
